id_acidente;codloga;logradouroA;codlogb;logradouroB;alt_num;referencia;data;cod_acid;tipo_acidente;dp;numero_BO;sentido;pista;automovel;moto;onibus;caminhao;bicicleta;moto_taxi;onibus_fretado;onibus_urbano;microonibus;van;vuc;caminhonete;carreta;jipe;outros;sem_informacao;carroca;princ_a;paiA;princ_b;paiB;cod_distrito;distrito;vit_ferida;vit_morta
D011301482;10393;JOAO NERY, ES DOM;71958;SABINOPOLIS, RUA;0;;04/01/2013 07:03;2;CF;67;47; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10393;JOAO NERY, ES DOM;71958;SABINOPOLIS, RUA;86;VILA CURUCA;1;0
D011301553;60675;AFONSO DE SAMPAIO E SOUSA, AV;2181;ARICANDUVA, AV;0;;04/01/2013 07:30;4;AT;53;79; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2181;ARICANDUVA, AV;60675;AFONSO DE SAMPAIO E SOUSA, AV;75;SAO MATEUS;1;0
D011300038;4561;CASTELO BRANCO, AV PRES;;;12;;04/01/2013 07:50;2;QM;2;59; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29772;MARGINAL DO RIO TIETE, AV;;;6;BARRA FUNDA;1;0
D011300493;34682;CAMPO LIMPO, ES DO;;;4426;;04/01/2013 09:00;2;CO;37;88; ; ;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;34682;CAMPO LIMPO, ES DO;;;17;CAMPO LIMPO;2;0
D011301385;4457;FLORES DO PIAUI, RUA;;;80;;04/01/2013 11:00;2;CO;32;62; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4457;FLORES DO PIAUI, RUA;;;36;ITAQUERA;1;0
D011300729;14767;NOVA CANTAREIRA, AV;;;1559;;04/01/2013 11:04;2;CO;20;88; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14767;NOVA CANTAREIRA, AV;;;83;TREMEMBE;1;0
D011300938;17607;SAIVA, RUA;;;237;;04/01/2013 11:30;2;CT;10;144; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17607;SAIVA, RUA;;;3;ANHANGUERA;1;0
D011300815;36061;LUIZ DUMONT VILLARES, AV;896;ALVARO MACHADO PEDROSA, AV;0;;04/01/2013 11:30;4;AT;39;58; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;896;ALVARO MACHADO PEDROSA, AV;36061;LUIZ DUMONT VILLARES, AV;84;TUCURUVI;1;0
D011301085;6371;ELISABETH DE ROBIANO, AV CDSSA;;;700;;04/01/2013 11:40;2;QM;81;323; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29772;MARGINAL DO RIO TIETE, AV;;;82;TATUAPE;1;0
D011300642;3376;BILLINGS, AV ENG;;;2500;;04/01/2013 11:40;2;CO;93;88; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13014;MARGINAL DO RIO PINHEIROS, AV;;;40;JAGUARE;1;0
D011300937;16925;RECIFE, RUA;41556;ALFREDO DE FRANCO, RUA;0;;04/01/2013 12:42;2;CL;10;141; ; ;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;16925;RECIFE, RUA;41556;ALFREDO DE FRANCO, RUA;  ;;1;0
D011300714;28156;MARIA JOSE BARONE FERNANDES, RUA PROFA;15131;GUARANESIA, RUA;0;;04/01/2013 12:45;2;CL;19;45; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15131;GUARANESIA, RUA;28156;MARIA JOSE BARONE FERNANDES, RUA PROFA;  ;;2;0
D011301130;34128;JOAO DE LUCA, AV VER;;;430;;04/01/2013 13:00;2;CO;43;60;C; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34128;JOAO DE LUCA, AV VER;;;42;JARDIM ANGELA;1;0
D011300200;5618;CURSINO, AV DO;;;1600;;04/01/2013 13:00;4;AT;16;118; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5618;CURSINO, AV DO;;;27;CURSINO;1;0
D011300225;12611;MANIFESTO, RUA;;;705;;04/01/2013 13:30;4;AT;17;65; ; ;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;12611;MANIFESTO, RUA;;;33;IPIRANGA;1;0
D011300495;99949;CARLOS CALDEIRA FILHO, AV;;;2357;;04/01/2013 13:30;2;CO;37;105; ; ;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;99949;CARLOS CALDEIRA FILHO, AV;;;19;CAPAO REDONDO;1;0
D011301577;99999;METALURGICOS, AV DOS;;;180;;04/01/2013 14:00;4;AT;54;301; ; ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99999;METALURGICOS, AV DOS;;;25;CIDADE TIRADENT;1;0
D011300001;13733;MAUA, RUA;;;806;;04/01/2013 14:00;4;AT;1;96; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13733;MAUA, RUA;;;67;REPUBLICA;1;0
D011300730;19884;VOLUNTARIOS DA PATRIA, RUA;;;5000;;04/01/2013 15:00;2;CO;20;92; ; ;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;19884;VOLUNTARIOS DA PATRIA, RUA;;;8;BELEM;1;0
D011301397;17820;TITO, AV MAL;;;4277;;04/01/2013 15:15;4;AT;50;175; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17820;TITO, AV MAL;;;53;MOEMA;1;0
D011300141;6642;ESTADO, AV DO;10485;JOAO TEODORO, RUA;0;;04/01/2013 15:45;2;CV;12;104; ; ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6642;ESTADO, AV DO;10485;JOAO TEODORO, RUA;9;BOM RETIRO;1;0
D011300378;16919;REBOUCAS, AV;8714;HENRIQUE SCHAUMANN, RUA;0;;04/01/2013 15:50;2;SI;14;89; ; ;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3581;BRASIL, AV;16919;REBOUCAS, AV;63;PINHEIROS;1;0
D011300643;13019;ESCOLA POLITECNICA, AV;9836;JAGUARE, AV;0;;04/01/2013 16:10;2;CO;93;116; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5309;CORIFEU DE AZEVEDO MARQUES, AV;9836;JAGUARE, AV;55;MORUMBI;1;0
D011301181;10564;JOAQUIM HONORATO DE CAMARGO, PCA;;;100;;04/01/2013 16:40;4;AT;80;55; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10564;JOAQUIM HONORATO DE CAMARGO, PCA;;;29;FREGUESIA DO O;1;0
D011301041;27094;SALIM FARAH MALUF, AV;;;100;;04/01/2013 17:30;2;SI;52;325; ; ;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;27094;SALIM FARAH MALUF, AV;;;82;TATUAPE;1;0
D011301507;10152;JOAO BATISTA CONTI, AV PROF;;;1225;;04/01/2013 18:00;4;AT;103;68; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10152;JOAO BATISTA CONTI, AV PROF;;;46;JOSE BONIFACIO;2;0
D011300882;5361;ALPHEU LUIZ GASPARINI, RUA;;;0;NADA CONSTA ;04/01/2013 18:00;2;CO;73;140; ; ;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5361;ALPHEU LUIZ GASPARINI, RUA;;;22;CIDADE ADEMAR;2;0
D011301469;12156;LUIZ AYRES, RUA DR;;;1801;;04/01/2013 18:00;2;CT;65;54; ; ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12156;LUIZ AYRES, RUA DR;;;5;ARTUR ALVIM;1;0
D011300462;12502;MAGALHAES DE CASTRO, AV;;;16000;;04/01/2013 18:10;2;CL;34;86; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13014;MARGINAL DO RIO PINHEIROS, AV;;;12;BUTANTA;1;0
D011301046;24338;LUIZ IGNACIO ANHAIA MELLO, AV PROF;;;2568;;04/01/2013 18:10;2;CO;56;69; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24338;LUIZ IGNACIO ANHAIA MELLO, AV PROF;;;26;CONSOLACAO;1;0
D011300377;16919;REBOUCAS, AV;11989;LORENA, AL;0;;04/01/2013 18:30;2;CO;14;82; ; ;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11989;LORENA, AL;16919;REBOUCAS, AV;44;JARDIM PAULISTA;1;0
D011300789;15426;PARADA PINTO, AV;14210;CASA ILHA DA MADEIRA, RUA;0;;04/01/2013 18:40;2;CO;38;82;C; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14210;CASA ILHA DA MADEIRA, RUA;15426;PARADA PINTO, AV;51;MANDAQUI;1;0
D011301183;9010;ICATURAMA, RUA;;;0;NADA CONSTA ;04/01/2013 18:50;4;AT;80;157; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9010;ICATURAMA, RUA;;;22;CIDADE ADEMAR;1;0
D011301028;15032;ORATORIO, AV DO;;;2207;;04/01/2013 19:00;2;SI;42;85; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15032;ORATORIO, AV DO;;;26;CONSOLACAO;3;0
D011301573;99999;METALURGICOS, AV DOS;;;2500;;04/01/2013 19:10;2;CO;54;111; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99999;METALURGICOS, AV DOS;;;25;CIDADE TIRADENT;1;0
D011300448;42274;JOAQUIM BANDEIRA DE MELLO, RUA DESEM;;;657;;04/01/2013 19:30;2;CL;33;136; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42274;JOAQUIM BANDEIRA DE MELLO, RUA DESEM;;;31;GUAIANASES;2;0
D011300186;2497;AUGUSTA, RUA;10004;JAU, AL;0;;04/01/2013 19:45;4;AT;78;81; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2497;AUGUSTA, RUA;10004;JAU, AL;44;JARDIM PAULISTA;1;0
D011300566;16878;RAPOSO TAVARES, VIA;;;16000;;04/01/2013 20:00;2;CO;75;42; ; ;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16878;RAPOSO TAVARES, VIA;;;13;CACHOEIRINHA;2;0
D011300997;34122;MELO FREIRE, RUA;19206;TUIUTI, RUA;0;;04/01/2013 21:30;4;AT;30;56; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19206;TUIUTI, RUA;34122;MELO FREIRE, RUA;82;TATUAPE;1;0
D011300975;20309;ANUNCIACAO, PCA NSRA DA;;;100;;04/01/2013 21:37;2;CO;21;159; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20309;ANUNCIACAO, PCA NSRA DA;;;38;JACANA;1;0
D011300239;16602;PAGANO SOBRINHO, RUA;;;195;;04/01/2013 21:55;4;AT;26;89; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16602;PAGANO SOBRINHO, RUA;;;21;CASA VERDE;1;0
D011301142;35497;ABILIO CESAR, RUA;;;99;;04/01/2013 22:14;4;AT;47;211; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35497;ABILIO CESAR, RUA;;;19;CAPAO REDONDO;1;0
D011301699;34122;MELO FREIRE, RUA;;;0;PROXIMO  - AO METRO C;04/01/2013 23:23;4;AT;52;118; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34122;MELO FREIRE, RUA;;;27;CURSINO;0;1
D011300998;34122;MELO FREIRE, RUA;1967;APUCARANA, RUA;0;;05/01/2013 02:31;2;CT;30;58; ; ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1967;APUCARANA, RUA;34122;MELO FREIRE, RUA;82;TATUAPE;1;0
D011301631;2878;BARREIRA GRANDE, AV DA;;;290;;05/01/2013 02:55;2;CO;69;171; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2878;BARREIRA GRANDE, AV DA;;;78;SAPOPEMBA;1;0
D011301429;13881;MIGUEL, AV S;30286;RAIMUNDO MACHADO, RUA;0;;05/01/2013 03:00;4;AT;62;148; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13881;MIGUEL, AV S;30286;RAIMUNDO MACHADO, RUA;  ;;2;0
D011300229;19958;WILSON, AV PRES;16284;PINTO LIMA, RUA PRES;0;;05/01/2013 03:00;2;CO;17;138; ; ;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;16284;PINTO LIMA, RUA PRES;19958;WILSON, AV PRES;  ;;1;0
D011301458;21253;AGUIA DE HAIA, AV;;;2300;;05/01/2013 04:45;2;CO;64;172; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21253;AGUIA DE HAIA, AV;;;0;NULL;1;0
D011301399;17820;TITO, AV MAL;;;5900;;05/01/2013 05:00;2;QD;50;235; ; ;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;17820;TITO, AV MAL;;;53;MOEMA;1;0
D011301693;34122;MELO FREIRE, RUA;14178;MONTE SERRAT, RUA;0;;05/01/2013 05:10;4;AT;30;45; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14178;MONTE SERRAT, RUA;34122;MELO FREIRE, RUA;82;TATUAPE;0;1
D011300970;2181;ARICANDUVA, AV;;;3321;;05/01/2013 05:41;2;CT;21;47; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2181;ARICANDUVA, AV;;;60;PENHA;1;0
D011300306;6013;DOMINGOS DE MORAIS, RUA;;;173;;05/01/2013 06:31;4;AT;36;57; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6013;DOMINGOS DE MORAIS, RUA;;;92;VILA MARIANA;1;0
D011300657;5567;CRUZEIRO DO SUL, AV;;;3008;;05/01/2013 06:40;2;CO;9;69; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5567;CRUZEIRO DO SUL, AV;;;5;ARTUR ALVIM;1;0
D011301551;60675;AFONSO DE SAMPAIO E SOUSA, AV;2181;ARICANDUVA, AV;0;;05/01/2013 07:10;2;CT;53;52; ; ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2181;ARICANDUVA, AV;60675;AFONSO DE SAMPAIO E SOUSA, AV;75;SAO MATEUS;1;0
D011301131;32725;ARMANDO VIEIRA SANTOS, RUA;;;0;PROXIMO  - R SANTO AG;05/01/2013 07:21;2;SI;43;71; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32725;ARMANDO VIEIRA SANTOS, RUA;;;29;FREGUESIA DO O;1;0
D011301506;1528;BOTUPORA, RUA;;;808;;05/01/2013 07:45;2;CO;103;62; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1528;BOTUPORA, RUA;;;86;VILA CURUCA;1;0
D011301325;2483;ATLANTICA ANT. ROBERT KENNEDY, AV;;;2000;;05/01/2013 08:30;2;CL;102;20; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2483;ATLANTICA ANT. ROBERT KENNEDY, AV;;;23;CIDADE DUTRA;1;0
D011300905;76385;TOMAS RIBEIRO COLACO, RUA;;;568;;05/01/2013 10:00;2;CO;74;84; ; ;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76385;TOMAS RIBEIRO COLACO, RUA;;;52;MARSILAC;1;0
D011301483;21037;FERNANDO FIGUEIREDO LINS, AV;75414;DAMA ENTRE VERDES, AV;0;;05/01/2013 10:00;2;CO;67;57;B; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21037;FERNANDO FIGUEIREDO LINS, AV;75414;DAMA ENTRE VERDES, AV;35;ITAIM PAULISTA;1;0
D011300226;17006;RESENDE, RUA BR DE;;;395;;05/01/2013 11:00;4;AT;17;74; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;17006;RESENDE, RUA BR DE;;;18;CANGAIBA;1;0
D011300690;2421;ASSIS CHATEAUBRIAND, AV;;;0; - PTE DAS BA;05/01/2013 11:30;2;QM;13;144; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29772;MARGINAL DO RIO TIETE, AV;;;71;SANTANA;1;0
D011301190;15507;TEOTONIO VILELA, AV SEN;;;4642;;05/01/2013 12:20;2;CO;85;100; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15507;TEOTONIO VILELA, AV SEN;;;23;CIDADE DUTRA;1;0
D011301344;1853;ANTONIO RIBEIRO JUNIOR, RUA;;;109;;05/01/2013 13:30;4;AT;22;68; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1853;ANTONIO RIBEIRO JUNIOR, RUA;;;76;SAO MIGUEL;1;0
D011300883;12307;LUIS STAMATIS, AV;;;474;;05/01/2013 13:50;2;CO;73;163; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12307;LUIS STAMATIS, AV;;;38;JACANA;1;0
D011301386;19133;PAULO LOPES DE LEAO, RUA;;;0;PROXIMO  - R PROF BRI;05/01/2013 14:00;2;CO;32;125; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19133;PAULO LOPES DE LEAO, RUA;;;51;MANDAQUI;1;0
D011301470;12156;LUIZ AYRES, RUA DR;;;0;FRENTE  - METRO ITAQ;05/01/2013 14:10;2;CT;65;57; ; ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12156;LUIZ AYRES, RUA DR;;;5;ARTUR ALVIM;2;0
D011300821;19096;TOSCA, RUA;7945;GERTRUDES, RUA;0;;05/01/2013 14:40;2;CV;39;167; ; ;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7945;GERTRUDES, RUA;19096;TOSCA, RUA;94;VILA MEDEIROS;1;0
D011300380;14447;NAZARE PAULISTA, RUA;16096;PEREIRA LEITE, RUA;0;;05/01/2013 15:00;2;CL;14;118; ; ;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14447;NAZARE PAULISTA, RUA;16096;PEREIRA LEITE, RUA;2;ALTO DE PINHEIR;1;0
D011301165;15507;TEOTONIO VILELA, AV SEN;;;1600;;05/01/2013 15:30;2;CO;48;150; ; ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;15507;TEOTONIO VILELA, AV SEN;;;23;CIDADE DUTRA;2;0
D011301485;4936;CEMBIRA, RUA;;;495;;05/01/2013 16:00;2;CT;67;216;C; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4936;CEMBIRA, RUA;;;86;VILA CURUCA;1;0
D011300353;2235;ARMANDO DE ARRUDA PEREIRA, AV ENG;;;5562;;05/01/2013 16:50;2;CH;97;46; ; ;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2235;ARMANDO DE ARRUDA PEREIRA, AV ENG;;;37;JABAQUARA;1;0
D011300497;11699;LEITAO DA CUNHA, RUA PROF;;;1120;;05/01/2013 17:30;2;CO;37;133; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11699;LEITAO DA CUNHA, RUA PROF;;;17;CAMPO LIMPO;1;0
D011300784;15188;OTAVIANO ALVES DE LIMA, AV;;;100;;05/01/2013 18:30;2;QM;28;613; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29772;MARGINAL DO RIO TIETE, AV;;;23;CIDADE DUTRA;1;0
D011300119;543;ALCANTARA MACHADO, AV;;;0;NADA CONSTA ;05/01/2013 18:49;2;CO;8;103; ; ;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;543;ALCANTARA MACHADO, AV;;;10;BRAS;1;0
D011301646;17824;SAPOPEMBA, AV;;;9700;;05/01/2013 19:00;2;CO;70;118; ; ;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;17824;SAPOPEMBA, AV;;;33;IPIRANGA;1;0
D011301363;16667;PROVINCIAS, RUA DAS;13881;MIGUEL, AV S;0;;05/01/2013 19:04;2;CO;24;175; ; ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13881;MIGUEL, AV S;16667;PROVINCIAS, RUA DAS;60;PENHA;1;0
D011300228;11913;LINO COUTINHO, RUA;11952;LOBO, RUA ALM;0;;05/01/2013 20:30;2;CO;17;129; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11913;LINO COUTINHO, RUA;11952;LOBO, RUA ALM;33;IPIRANGA;1;0
D011300940;4128;CANGAIBA, AV;19757;VINTE E QUATRO DE FEVEREIRO, AV;0;;05/01/2013 21:00;4;AT;10;195; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4128;CANGAIBA, AV;19757;VINTE E QUATRO DE FEVEREIRO, AV;18;CANGAIBA;2;0
D011301251;6090;PAULINO VITAL DE MORAIS, RUA;;;492;;05/01/2013 22:40;2;QM;92;900003; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6090;PAULINO VITAL DE MORAIS, RUA;;;17;CAMPO LIMPO;1;0
D011301740;98750;SEM INFORMACAO DE ENDERECO, SI;;;0;NADA CONSTA ;05/01/2013 22:50;4;AT;44;1604; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;98750;SEM INFORMACAO DE ENDERECO, SI;;;  ;;0;1
D011301364;17424;ROSA MENDES, RUA;;;609;;05/01/2013 23:00;2;SI;24;185; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17424;ROSA MENDES, RUA;;;49;LIBERDADE;1;0
D011301708;24338;LUIZ IGNACIO ANHAIA MELLO, AV PROF;;;2253;;05/01/2013 23:01;2;CL;56;91;B; ;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24338;LUIZ IGNACIO ANHAIA MELLO, AV PROF;;;26;CONSOLACAO;0;1
D011301398;21457;DECIO DE TOLEDO LEITE, AV DR;;;278;;05/01/2013 23:05;2;CL;50;223;B; ;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;21457;DECIO DE TOLEDO LEITE, AV DR;;;54;MOOCA;2;0
D011301346;60426;ALMECEGUEIRAS, RUA;;;1;;06/01/2013 00:20;4;AT;22;128; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60426;ALMECEGUEIRAS, RUA;;;53;MOEMA;1;0
D011301029;19319;UHLAND, RUA;;;486;;06/01/2013 00:56;2;QM;42;93; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19319;UHLAND, RUA;;;56;PARELHEIROS;1;0
D011301372;14094;MOGI DAS CRUZES, ES DE;;;460;;06/01/2013 01:07;4;AT;24;539;C; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14094;MOGI DAS CRUZES, ES DE;;;65;PONTE RASA;1;0
D011301214;2758;BALTAZAR DE SA, RUA;;;123;;06/01/2013 01:10;2;CO;92;218; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2758;BALTAZAR DE SA, RUA;;;32;IGUATEMI;1;0
D011300881;15425;CANTIDIO SAMPAIO, AV DEP;;;2971;;06/01/2013 01:30;2;QM;72;967; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15425;CANTIDIO SAMPAIO, AV DEP;;;41;JARAGUA;1;0
D011301347;30231;PARMENIDES, RUA;11542;NORDESTINA, AV;0;;06/01/2013 02:00;4;AT;22;132; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;11542;NORDESTINA, AV;30231;PARMENIDES, RUA;  ;;1;0
D011301548;99397;SAUDADE PASSAGEIRA, TR;46250;MENINA DE TRANCA, TR;0;;06/01/2013 02:30;4;AT;49;1551; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46250;MENINA DE TRANCA, TR;99397;SAUDADE PASSAGEIRA, TR;32;IGUATEMI;1;0
D011301182;20048;YERVANT KISSAJIKIAN, AV;;;3000;;06/01/2013 02:39;2;CF;80;115; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20048;YERVANT KISSAJIKIAN, AV;;;29;FREGUESIA DO O;1;0
D011300551;3937;CAMARGO, RUA;;;123;;06/01/2013 03:30;2;CO;51;109; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3937;CAMARGO, RUA;;;12;BUTANTA;1;0
D011301333;2483;ATLANTICA ANT. ROBERT KENNEDY, AV;;;2145;;06/01/2013 04:40;2;CH;102;162; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2483;ATLANTICA ANT. ROBERT KENNEDY, AV;;;23;CIDADE DUTRA;2;0
D011301255;20048;YERVANT KISSAJIKIAN, AV;;;3726;;06/01/2013 07:30;2;CO;98;214; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20048;YERVANT KISSAJIKIAN, AV;;;29;FREGUESIA DO O;1;0
D011300823;5204;CONCEICAO (ES.), AV;;;1966;;06/01/2013 07:30;4;AT;39;180; ; ;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5204;CONCEICAO (ES.), AV;;;88;VILA GUILHERME;2;0
D011300624;1687;ANTONIO DE SALLES PENTEADO, AV;;;192;;06/01/2013 08:15;4;AT;89;900004; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1687;ANTONIO DE SALLES PENTEADO, AV;;;  ;;1;0
D011301256;5606;CUPECE, AV;;;2875;;06/01/2013 08:28;2;CT;98;217; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5606;CUPECE, AV;;;22;CIDADE ADEMAR;2;0
D011300318;13915;MIGUEL ESTEFANO, AV;8757;HERMOGENES, RUA S;0;;06/01/2013 10:30;2;CF;83;124; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8757;HERMOGENES, RUA S;13915;MIGUEL ESTEFANO, AV;27;CURSINO;2;0
D011301443;62147;FRUTA-DO-PARAISO, RUA;;;10;;06/01/2013 11:50;4;AT;63;146; ; ;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62147;FRUTA-DO-PARAISO, RUA;;;53;MOEMA;1;0
D011300463;855;ALVARENGA, RUA;;;260;;06/01/2013 12:00;2;CO;34;136; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;855;ALVARENGA, RUA;;;55;MORUMBI;1;0
D011300326;1247;ANCHIETA, VIA;;;413;;06/01/2013 12:20;2;CT;95;127; ; ;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1247;ANCHIETA, VIA;;;33;IPIRANGA;3;0
D011300691;6515;EPAMINONDAS MELO DO AMARAL, RUA;;;620;;06/01/2013 12:50;2;CP;13;175; ; ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6515;EPAMINONDAS MELO DO AMARAL, RUA;;;21;CASA VERDE;2;0
D011300824;19201;TUCURUVI, AV;;;900;;06/01/2013 13:30;2;CL;39;191; ; ;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;19201;TUCURUVI, AV;;;22;CIDADE ADEMAR;1;0
D011300570;16878;RAPOSO TAVARES, VIA;;;0;QUILOMETRO  - 15800;06/01/2013 14:25;2;CL;75;139; ; ;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16878;RAPOSO TAVARES, VIA;;;13;CACHOEIRINHA;1;0
