id_acidente;id_vitima;id_veiculo;sexo;idade;tipo_vitima;classificacao;tipo_veiculo;estado_alcoolizacao;escolaridade;data_obito
D031300841;1;1;M;64;PD;F;MO;BR;3;          
D031300842;1;1;M;30;CD;F;MO;BR;8;          
D031300843;1;1;M;SI;CD;F;MO;BR;8;          
D031300844;1;1;M;27;CD;F;MO;BR;5;          
D031300844;2;1;M;22;PD;F;MO;BR;7;          
D031300845;1;1;M;56;PD;F;MO;BR;8;          
D031300846;1;1;F;35;PD;F;AU;BR;7;          
D031300847;1;1;M;40;CD;F;MO;BR;3;          
D031300848;1;1;M;24;CD;F;MO;BR;7;          
D031300849;1;1;F;44;PD;F;MO;BR;3;          
D031300850;1;1;M;59;CD;F;MO;BR;8;          
D031300851;1;2;M;28;CD;F;MO;BR;3;          
D031300852;1;1;M;22;CD;F;MO;BR;5;          
D031300853;1;1;M;40;CD;F;MO;BR;3;          
D031300853;2;1;F;58;PS;F;MO;BR;8;          
D031300854;1;1;M;34;CD;F;MO;BR;5;          
D031300854;2;1;F;29;PS;F;MO;BR;5;          
D031300854;3;2;M;28;CD;F;MO;BR;5;          
D031300855;1;1;M;25;CD;F;MO;BR;5;          
D031300856;1;1;M;26;CD;F;MO;BR;5;          
D031300857;1;1;M;21;CD;F;MO;BR;6;          
D031300858;1;1;F;27;CD;F;MO;BR;7;          
D031300859;1;1;M;53;PS;F;MO;BR;5;          
D031300860;1;1;F;62;PD;F;CA;BR;7;          
D031300861;1;1;M;57;PD;F;AU;BR;3;          
D031300862;1;1;M;41;CD;F;AU;BR;5;          
D031300863;1;2;F;29;PS;F;AU;BR;7;          
D031300864;1;1;M;SI;CD;F;MO;BR;8;          
D031300865;1;1;F;51;CD;F;MO;BR;2;          
D031300866;1;1;M;32;CD;F;MO;BR;7;          
D031300867;1;1;F;73;CD;F;AU;BR;7;          
D031300868;1;1;M;38;CD;F;MO;BR;3;          
D031300869;1;1;M;22;PD;F;MO;BR;5;          
D031300870;1;1;M;27;PS;F;AU;BR;3;          
D031300871;1;1;F;37;PS;F;MO;BR;7;          
D031300872;1;1;M;26;CD;F;MC;BR;4;          
D031300873;1;1;M;26;CD;F;AU;BR;3;          
D031300873;2;2;F;33;CD;F;AU;BR;7;          
D031300873;3;2;M;34;PS;F;AU;BR;7;          
D031300873;4;2;F;38;PS;F;AU;BR;8;          
D031300874;1;1;M;27;CD;F;MO;SA;5;          
D031300875;1;1;M;34;CD;F;MO;BR;2;          
D031300875;2;1;F;42;PD;F;MO;BR;7;          
D031300876;1;1;M;30;CD;F;MO;BR;5;          
D031300877;1;1;M;16;CD;F;MO;BR;3;          
D031300877;2;1;F;17;PS;F;MO;BR;3;          
D031300878;1;1;M;52;CD;F;MO;BR;6;          
D031300879;1;1;M;30;CD;F;MO;BR;5;          
D031300880;1;1;F;30;PS;F;MO;BR;8;          
D031300881;1;1;M;22;PS;F;MO;BR;3;          
D031300881;2;1;M;SI;PD;F;MO;BR;8;          
D031300882;1;2;M;25;CD;F;MO;BR;7;          
D031300883;1;1;M;31;CD;F;MO;BR;5;          
D031300883;2;2;M;42;CD;F;MO;BR;5;          
D031300884;1;1;F;32;PS;F;OU;BR;5;          
D031300885;1;1;F;SI;PD;F;OU;BR;8;          
D031300886;1;2;M;SI;CD;F;MO;BR;8;          
D031300886;2;2;M;SI;PS;F;MO;BR;8;          
D031300888;1;2;M;17;PS;F;MO;BR;4;          
D031300889;1;1;M;38;CD;F;AU;BR;7;          
D031300889;2;1;F;20;PS;F;AU;BR;5;          
D031300890;1;1;M;34;CD;F;MO;BR;5;          
D031300891;1;1;M;44;CD;F;AU;BR;3;          
D031300891;2;1;M;28;PS;F;AU;BR;5;          
D031300891;3;2;M;18;CD;F;MO;BR;4;          
D031300892;1;1;M;30;CD;F;AU;BR;4;          
D031300892;2;1;F;25;PS;F;AU;BR;3;          
D031300893;1;1;M;21;PS;F;MO;BR;3;          
D031300894;1;1;M;27;CD;F;MO;BR;7;          
D031300895;1;1;M;18;CD;F;MO;BR;2;          
D031300896;1;1;M;32;CD;F;MO;BR;6;          
D031300897;1;1;M;24;CD;F;MO;BR;5;          
D031300898;1;1;M;5;PD;F;AU;BR;8;          
D031300899;1;1;M;74;PD;F;AU;BR;5;          
D031300900;1;2;M;11;CD;F;BI;BR;1;          
D031300901;1;1;M;30;CD;F;AU;BR;7;          
D031300901;2;2;M;27;CD;F;AU;BR;5;          
D031300902;1;1;M;26;CD;F;MO;BR;2;          
D031300903;1;1;M;36;CD;F;MO;BR;3;          
D031300904;1;1;F;SI;PD;F;AU;BR;8;          
D031300905;1;1;F;32;PD;F;AU;BR;3;          
D031300906;1;1;M;25;CD;F;MO;BR;5;          
D031300907;1;2;M;25;CD;F;MO;BR;5;          
D031300908;1;1;M;25;CD;F;AU;BR;5;          
D031300909;1;2;M;SI;PS;F;MO;BR;8;          
D031300910;1;1;M;49;CD;F;MO;BR;3;          
D031300911;1;1;M;35;CD;F;MO;BR;5;          
D031300911;2;1;M;SI;PD;F;MO;SA;5;          
D031300912;1;2;M;46;CD;F;AU;BR;5;          
D031300912;2;2;F;39;PS;F;AU;BR;5;          
D031300912;3;2;F;9;PS;F;AU;BR;3;          
D031300913;1;1;M;46;CD;F;ON;BR;5;          
D031300913;2;1;F;22;PS;F;ON;BR;5;          
D031300913;3;1;M;55;PS;F;ON;BR;3;          
D031300913;4;2;F;53;PS;F;ON;BR;7;          
D031300914;1;1;M;21;CD;F;MO;BR;7;          
D031300915;1;2;M;18;CD;F;MO;BR;8;          
D031300916;1;1;M;35;CD;F;MO;BR;3;          
D031300917;1;1;M;SI;CD;F;MO;BR;8;          
D031300918;1;1;M;21;CD;F;MO;BR;6;          
D031300919;1;1;M;6;PS;F;AU;BR;2;          
D031300919;2;1;F;29;PS;F;AU;BR;3;          
D031300919;3;1;F;53;PS;F;AU;BR;3;          
D031300919;4;1;F;SI;PS;F;AU;BR;8;          
D031300920;1;1;M;27;CD;F;MO;BR;5;          
D031300921;1;1;M;26;CD;F;AU;BR;5;          
D031300922;1;1;M;34;CD;F;MO;BR;5;          
D031300923;1;1;F;26;PS;F;MO;BR;5;          
D031300924;1;1;M;51;CD;F;MO;BR;3;          
D031300925;1;1;M;SI;CD;F;MO;BR;8;          
D031300926;1;1;M;29;CD;F;MO;BR;5;          
D031300927;1;1;M;26;CD;F;MO;BR;5;          
D031300928;1;2;M;27;CD;F;MO;BR;5;          
D031300928;2;2;M;41;PS;F;MO;BR;8;          
D031300929;1;2;M;21;CD;F;MO;BR;5;          
D031300929;2;2;F;22;PS;F;MO;BR;3;          
D031300930;1;1;F;6;PS;F;AU;BR;1;          
D031300930;2;3;M;47;PS;F;AU;BR;7;          
D031300930;3;3;M;17;PS;F;AU;BR;5;          
D031300931;1;1;M;28;CD;F;MO;BR;8;          
D031300932;1;1;F;22;PS;F;AU;BR;5;          
D031300933;1;1;M;SI;CD;F;MO;BR;8;          
D031300934;1;1;M;35;CD;F;MO;BR;5;          
D031300935;1;1;M;23;CD;F;MO;BR;8;          
D031300936;1;1;F;21;PS;F;MO;BR;3;          
D031300937;1;1;M;42;CD;F;MO;BR;8;          
D031300938;1;1;M;31;CD;F;MO;BR;3;          
D031300939;1;1;M;36;CD;F;MO;BR;3;          
D031300940;1;1;M;SI;CD;F;BI;BR;8;          
D031300941;1;1;M;35;CD;F;MO;BR;3;          
D031300942;1;1;M;SI;CD;F;MO;BR;8;          
D031300943;1;1;M;23;CD;F;MO;BR;5;          
D031300943;2;2;M;28;CD;F;MO;BR;5;          
D031300944;1;2;M;47;PS;F;OU;BR;6;          
D031300944;2;2;M;31;PS;F;OU;BR;5;          
D031300945;1;1;M;42;CD;F;MO;BR;5;          
D031300946;1;1;M;37;CD;F;MO;BR;3;          
D031300947;1;1;M;36;CD;F;MO;BR;5;          
D031300948;1;1;M;42;CD;F;MO;BR;3;          
D031300949;1;1;M;32;CD;F;MO;BR;5;          
D031300950;1;1;M;29;CD;F;MO;BR;5;          
D031300951;1;1;M;47;CD;F;AU;BR;7;          
D031300952;1;1;M;28;CD;F;MO;AA;5;          
D031300953;1;1;F;29;CD;F;AU;BR;5;          
D031300954;1;1;F;30;CD;F;MO;BR;5;          
D031300955;1;1;M;23;CD;F;MO;BR;3;          
D031300956;1;1;M;49;CD;F;MO;BR;5;          
D031300957;1;1;M;21;CD;F;MO;BR;8;          
D031300958;1;1;M;27;PD;F;AU;BR;2;          
D031300960;1;1;M;27;CD;F;MO;BR;5;          
D031300961;1;1;F;59;PD;F;CM;BR;8;          
D031300962;1;1;F;31;CD;F;AU;BR;7;          
D031300963;1;1;F;SI;PD;F;MO;BR;8;          
D031300964;1;1;M;50;PD;F;AU;BR;3;          
D031300965;1;1;M;50;CD;F;AU;BR;2;          
D031300966;1;1;M;24;CD;F;MO;BR;5;          
D031300967;1;1;F;19;PS;F;AU;BR;3;          
D031300968;1;1;M;31;CD;F;MO;BR;3;          
D031300969;1;1;F;25;CD;F;AU;BR;7;          
D031300970;1;1;F;20;CD;F;MO;BR;5;          
D031300971;1;1;M;SI;CD;F;MO;BR;8;          
D031300971;2;1;F;SI;PS;F;MO;BR;8;          
D031300972;1;1;M;40;CD;F;AU;BR;5;          
D031300972;2;1;M;42;PS;F;AU;BR;5;          
D031300973;1;1;M;16;PD;F;AU;BR;3;          
D031300974;1;1;M;33;CD;F;MO;BR;3;          
D031300975;1;1;M;21;CD;F;MO;BR;3;          
D031300976;1;2;M;28;CD;F;MO;BR;6;          
D031300977;1;1;M;25;CD;F;MO;BR;5;          
D031300978;1;1;F;20;CD;F;MO;BR;5;          
D031300978;2;1;F;15;PS;F;MO;BR;4;          
D031300979;1;2;M;19;CD;F;MO;BR;5;          
D031300979;2;2;M;15;PS;F;MO;BR;3;          
D031300980;1;1;F;35;PD;F;AU;BR;8;          
D031300981;1;1;M;59;PD;F;AU;BR;3;          
D031300982;1;1;M;27;CD;F;CM;BR;5;          
D031300984;1;1;M;26;CD;F;MO;BR;3;          
D031300985;1;2;M;30;CD;F;MO;BR;5;          
D031300985;2;2;F;31;PS;F;MO;BR;5;          
D031300986;1;2;F;40;CD;F;AU;BR;5;          
D031300986;2;2;F;9;PS;F;AU;BR;8;          
D031300987;1;1;M;30;PD;F;AU;BR;3;          
D031300988;1;1;F;35;PS;F;MO;BR;5;          
D031300989;1;1;M;36;CD;F;MO;BR;5;          
D031300990;1;1;F;24;PD;F;AU;BR;5;          
D031300991;1;1;F;56;CD;F;MO;BR;7;          
D031300992;1;1;M;35;CD;F;MO;BR;8;          
D031300993;1;1;M;20;CD;F;MO;BR;4;          
D031300994;1;1;M;31;CD;F;MO;BR;3;          
D031300995;1;1;M;61;CD;F;AU;BR;3;          
D031300995;2;2;F;40;CD;F;CM;BR;7;          
D031300996;1;1;M;32;CD;F;MO;BR;6;          
D031300997;1;2;M;38;CD;F;MO;BR;5;          
D031300999;1;1;M;25;CD;F;MO;BR;3;          
D031301000;1;1;M;34;CD;F;MO;BR;8;          
D031301001;1;1;M;23;CD;F;MO;BR;5;          
D031301002;1;1;M;21;CD;F;AU;BR;3;          
D031301002;2;1;M;21;PS;F;AU;BR;8;          
D031301003;1;2;M;22;CD;F;BI;BR;5;          
D031301004;1;1;M;36;CD;F;MO;BR;6;          
D031301005;1;1;M;37;CD;F;MO;BR;8;          
D031301005;2;1;F;27;PS;F;MO;BR;8;          
D031301006;1;1;M;26;CD;F;MO;BR;8;          
D031301007;1;1;M;61;CD;F;AU;BR;5;          
D031301008;1;1;M;37;CD;F;MO;BR;6;          
D031301009;1;1;M;55;CD;F;MO;BR;4;          
D031301010;1;1;M;15;CD;F;MO;BR;8;          
D031301011;1;1;F;50;PD;F;AU;BR;8;          
D031301011;2;1;M;9;PD;F;AU;BR;8;          
D031301012;1;1;M;84;PD;F;MO;BR;8;          
D031301013;1;1;M;43;CD;F;MO;BR;5;          
D031301014;1;1;F;16;PD;F;MO;BR;4;          
D031301015;1;1;M;38;CD;F;MO;BR;7;          
D031301016;1;1;M;22;CD;F;MO;BR;8;          
D031301017;1;1;M;31;CD;F;MO;BR;8;          
D031301018;1;1;M;40;PD;F;AU;BR;3;          
D031301019;1;1;M;25;CD;F;MO;BR;8;          
D031301019;2;1;F;23;PS;F;MO;BR;8;          
D031301020;1;1;M;49;CD;F;MO;BR;8;          
D031301021;1;1;F;57;PD;F;OU;BR;8;          
D031301022;1;1;M;33;CD;F;MO;BR;6;          
D031301023;1;1;F;20;PS;F;AU;BR;6;          
D031301024;1;1;M;26;CD;F;MO;BR;7;          
D031301025;1;1;M;21;CD;F;AU;BR;5;          
D031301025;2;2;M;44;CD;F;AU;BR;5;          
D031301025;3;2;M;35;PS;F;AU;BR;5;          
D031301025;4;2;F;60;PS;F;AU;BR;3;          
D031301025;5;2;F;59;PS;F;AU;BR;2;          
D031301026;1;1;F;18;PD;F;AU;BR;6;          
D031301027;1;1;F;65;PD;F;MO;BR;3;          
D031301028;1;1;F;61;PD;F;AU;BR;6;          
D031301030;1;1;F;43;CD;F;AU;BR;5;          
D031301030;2;1;F;20;PS;F;AU;BR;8;          
D031301031;1;2;M;44;CD;F;MO;BR;3;          
D031301032;1;1;M;21;CD;F;MO;BR;2;          
D031301032;2;1;F;25;PS;F;MO;BR;2;          
D031301033;1;1;M;23;CD;F;AU;BR;5;          
D031301033;2;2;M;25;CD;F;AU;BR;6;          
D031301033;3;2;F;25;PS;F;AU;BR;6;          
D031301034;1;1;M;25;PS;F;AU;AA;3;          
D031301035;1;1;M;29;CD;F;MO;BR;3;          
D031301036;1;1;F;22;PS;F;MO;BR;5;          
D031301037;1;1;M;32;PD;F;AU;BR;3;          
D031301038;1;1;M;40;CD;F;MO;BR;7;          
D031301039;1;2;F;38;PS;F;AU;BR;7;          
D031301039;2;2;F;25;PS;F;AU;BR;7;          
D031301039;3;2;M;48;PS;F;AU;BR;7;          
D031301040;1;1;M;31;CD;F;MO;BR;5;          
D031301041;1;1;M;22;CD;F;MO;BR;5;          
D031301042;1;1;M;28;CD;F;MO;BR;3;          
D031301043;1;1;M;27;CD;F;MO;BR;8;          
D031301043;2;1;F;19;PS;F;MO;BR;8;          
D031301044;1;1;F;25;PS;F;AU;BR;7;          
D031301045;1;1;M;29;CD;F;MO;BR;8;          
D031301046;1;1;M;20;PD;F;AU;BR;5;          
D031301047;1;1;M;35;CD;F;MO;BR;3;          
D031301047;2;1;F;34;PS;F;MO;BR;2;          
D031301048;1;1;M;21;CD;F;MO;BR;5;          
D031301049;1;1;M;73;PD;F;MO;BR;8;          
D031301050;1;1;M;48;PD;F;AU;BR;3;          
D031301051;1;1;M;34;PD;F;AU;BR;7;          
D031301052;1;1;F;22;PS;F;OU;BR;8;          
D031301053;1;1;M;16;CD;F;MO;BR;8;          
D031301054;1;1;M;22;CD;F;MO;BR;5;          
D031301055;1;1;F;37;PS;F;AU;BR;8;          
D031301056;1;1;M;23;CD;F;MO;BR;8;          
D031301057;1;1;M;20;CD;F;MO;BR;5;          
D031301057;2;1;F;15;PS;F;MO;BR;8;          
D031301058;1;1;M;32;CD;F;MO;BR;8;          
D031301058;2;1;M;20;PD;F;MO;BR;8;          
D031301059;1;1;M;60;CD;F;AU;BR;8;          
D031301059;2;1;F;63;PS;F;AU;BR;5;          
D031301059;3;2;M;37;CD;F;AU;BR;7;          
D031301060;1;1;M;42;CD;F;MO;BR;2;          
D031301060;2;2;M;34;CD;F;MO;BR;5;          
D031301061;1;1;M;19;CD;F;AU;BR;5;          
D031301061;2;1;F;17;PS;F;AU;BR;5;          
D031301062;1;1;M;44;CD;F;MO;BR;8;          
D031301062;2;1;F;36;PS;F;MO;BR;8;          
D031301063;1;1;M;24;CD;F;MO;BR;4;          
D031301064;1;1;M;25;CD;F;MO;BR;4;          
D031301065;1;1;F;22;PS;F;MO;BR;8;          
D031301066;1;1;F;81;PS;F;OU;BR;3;          
D031301067;1;1;M;41;PD;F;OU;BR;3;          
D031301068;1;1;M;36;CD;F;MO;BR;5;          
D031301070;1;1;M;25;CD;F;MO;BR;8;          
D031301071;1;1;M;28;PD;F;MO;BR;5;          
D031301072;1;1;M;33;CD;F;MO;BR;8;          
D031301073;1;1;M;22;CD;F;MO;BR;6;          
D031301074;1;1;F;36;PD;F;AU;BR;5;          
D031301075;1;1;M;35;CD;F;MO;BR;5;          
D031301076;1;1;F;64;PD;F;CM;BR;3;          
D031301077;1;1;M;22;CD;F;MO;BR;8;          
D031301078;1;1;F;34;CD;F;AU;BR;8;          
D031301078;2;2;F;24;PS;F;AU;BR;8;          
D031301079;1;1;F;53;PS;F;OU;BR;6;          
D031301080;1;1;M;29;CD;F;MO;BR;3;          
D031301081;1;1;M;40;CD;F;MO;BR;5;          
D031301081;2;1;M;21;PS;F;MO;BR;5;          
D031301082;1;1;M;34;CD;F;MO;BR;5;          
D031301083;1;1;M;42;CD;F;MO;BR;2;          
D031301084;1;1;M;26;CD;F;MO;BR;5;          
D031301084;2;1;M;37;PS;F;MO;BR;3;          
D031301085;1;1;M;35;CD;F;MO;BR;8;          
D031301086;1;1;M;31;CD;F;AU;BR;5;          
D031301086;2;1;M;29;PS;F;AU;BR;2;          
D031301087;1;1;M;25;CD;F;MO;BR;5;          
D031301088;1;1;M;58;CD;F;CM;BR;3;          
D031301089;1;1;M;63;PD;F;AU;BR;5;          
D031301090;1;1;M;29;CD;F;MO;BR;3;          
D031301091;1;1;M;27;CD;F;MO;BR;2;          
D031301092;1;1;M;27;CD;F;AU;BR;6;          
D031301092;2;2;M;24;CD;F;MO;BR;8;          
D031301093;1;1;F;21;PS;F;MC;BR;5;          
D031301093;2;1;F;14;PS;F;MC;BR;2;          
D031301094;1;1;M;25;CD;F;MO;BR;5;          
D031301095;1;1;M;29;CD;F;MO;BR;6;          
D031301096;1;1;F;26;PD;F;MO;BR;3;          
D031301097;1;1;M;31;CD;F;MO;BR;3;          
D031301097;2;1;M;13;PS;F;MO;BR;3;          
D031301098;1;3;M;33;PS;F;AU;BR;7;          
D031301100;1;1;M;26;PS;F;AU;BR;7;          
D031301101;1;1;M;22;PS;F;AU;BR;5;          
D031301102;1;1;M;21;CD;F;AU;BR;4;          
D031301103;1;1;M;15;CD;F;BI;BR;3;          
D031301104;1;1;M;23;CD;F;AU;BR;5;          
D031301105;1;1;F;38;PS;F;AU;BR;5;          
D031301106;1;1;F;23;PS;F;MO;BR;5;          
D031301107;1;1;M;34;CD;F;MO;BR;5;          
D031301108;1;1;F;43;PD;F;AU;BR;3;          
D031301109;1;1;M;27;PD;F;AU;BR;3;          
D031301110;1;1;M;76;PS;F;OU;BR;3;          
D031301111;1;1;F;SI;PS;F;AU;BR;8;          
D031301112;1;1;M;32;CD;F;MO;BR;5;          
D031301113;1;1;M;29;CD;F;MO;BR;7;          
D031301114;1;1;M;44;CD;F;MO;BR;3;          
D031301115;1;2;F;54;PS;F;AU;BR;8;          
D031301115;2;2;F;31;PS;F;AU;BR;7;          
D031301116;1;1;M;33;CD;F;MO;BR;7;          
D031301117;1;1;M;34;CD;F;AU;BR;5;          
D031301117;2;1;F;65;PS;F;AU;BR;3;          
D031301117;3;2;M;45;CD;F;AU;BR;5;          
D031301118;1;1;M;19;CD;F;MO;BR;5;          
D031301118;2;1;M;34;PS;F;MO;BR;3;          
D031301119;1;1;F;26;CD;F;MO;BR;8;          
D031301120;1;1;M;32;PD;F;CA;BR;5;          
D031301121;1;2;M;35;CD;F;MO;BR;3;          
D031301122;1;1;F;40;CD;F;MO;BR;5;          
D031301123;1;1;M;43;CD;F;MO;BR;3;          
D031301124;1;1;M;45;CD;F;AU;BR;7;          
D031301125;1;2;F;43;PS;F;AU;BR;4;          
D031301126;1;1;M;47;CD;F;MO;BR;5;          
D031301126;2;1;F;46;PS;F;MO;BR;5;          
D031301127;1;2;M;58;CD;F;CM;BR;5;          
D031301128;1;1;M;30;CD;F;MO;BR;3;          
D031301129;1;1;M;26;CD;F;MO;BR;6;          
D031301130;1;1;M;SI;CD;F;AU;BR;3;          
D031301131;1;1;M;43;CD;F;MO;BR;5;          
D031301132;1;1;F;34;PD;F;MO;BR;5;          
D031301133;1;1;M;5;PD;F;AU;BR;8;          
D031301134;1;1;F;9;PD;F;AU;BR;3;          
D031301135;1;1;M;21;PD;F;AU;BR;5;          
D031301136;1;1;M;14;PD;F;AU;BR;3;          
D031301137;1;1;M;32;CD;F;MO;BR;3;          
D031301138;1;1;F;54;PD;F;CM;BR;5;          
D031301139;1;1;F;39;PD;F;AU;BR;2;          
D031301140;1;1;M;34;CD;F;MO;BR;2;          
D031301141;1;1;M;21;CD;F;MO;BR;4;          
D031301142;1;2;F;40;CD;F;BI;BR;2;          
D031301143;1;1;M;27;CD;F;MO;BR;7;          
D031301144;1;1;F;28;CD;F;AU;BR;7;          
D031301145;1;1;F;83;PD;F;MO;BR;5;          
D031301146;1;1;M;19;CD;F;MO;BR;5;          
D031301147;1;1;M;27;CD;F;MO;BR;5;          
D031301148;1;1;M;14;CD;F;BI;BR;3;          
D031301149;1;1;F;50;PS;F;AU;BR;8;          
D031301149;2;1;F;40;PS;F;AU;BR;3;          
D031301149;3;2;F;29;PS;F;AU;BR;7;          
D031301149;4;2;M;4;PS;F;AU;BR;8;          
D031301150;1;1;F;30;PS;F;AU;BR;3;          
D031301150;2;1;F;22;PS;F;AU;BR;8;          
D031301150;3;1;F;43;PS;F;AU;BR;8;          
D031301151;1;1;M;28;CD;F;MO;BR;5;          
D031301151;2;1;F;23;PS;F;MO;BR;3;          
D031301152;1;1;F;52;PD;F;AU;BR;7;          
D031301153;1;1;F;28;PS;F;AU;BR;5;          
D031301154;1;1;M;31;CD;F;MO;BR;3;          
D031301155;1;1;M;55;PD;F;AU;BR;3;          
D031301156;1;1;M;45;CD;F;MO;BR;3;          
D031301157;1;1;M;24;CD;F;MO;BR;3;          
D031301158;1;1;M;57;PS;F;ON;BR;3;          
D031301159;1;1;F;36;PD;F;AU;BR;8;          
D031301160;1;1;F;31;CD;F;MO;BR;5;          
D031301161;1;1;M;54;PS;F;ON;BR;5;          
D031301161;2;1;F;71;PS;F;ON;BR;3;          
D031301161;3;1;F;24;PS;F;ON;BR;5;          
D031301162;1;1;F;32;CD;F;MO;BR;7;          
D031301163;1;1;M;54;CD;F;MO;BR;7;          
D031301164;1;1;M;SI;CD;F;MO;BR;8;          
D031301165;1;1;M;31;CD;F;MO;BR;3;          
D031301166;1;1;F;30;PD;F;AU;BR;6;          
D031301167;1;1;M;23;CD;F;MO;BR;5;          
D031301168;1;1;M;28;CD;F;MO;BR;3;          
D031301168;2;1;F;38;PS;F;MO;BR;3;          
D031301169;1;1;M;24;CD;F;MO;BR;3;          
D031301170;1;1;M;23;CD;F;MO;BR;8;          
D031301170;2;1;M;16;PS;F;MO;BR;8;          
D031301171;1;1;M;38;CD;F;MO;BR;3;          
D031301172;1;1;M;46;CD;F;MO;BR;8;          
D031301173;1;1;M;17;PD;F;SI;BR;3;          
D031301174;1;2;M;15;CD;F;BI;BR;3;          
D031301175;1;1;M;75;PD;F;MO;BR;8;          
D031301176;1;1;M;72;PD;F;MO;BR;3;          
D031301177;1;1;F;44;CD;F;AU;BR;3;          
D031301177;2;1;F;28;PS;F;AU;BR;3;          
D031301178;1;1;M;25;CD;F;MO;BR;3;          
D031301179;1;1;M;44;CD;F;MO;BR;7;          
D031301180;1;1;M;33;CD;F;MO;BR;3;          
D031301181;1;1;F;29;CD;F;MO;BR;5;          
D031301182;1;1;M;82;PD;F;CM;BR;3;          
D031301184;1;1;F;9;PD;F;MO;BR;3;          
D031301185;1;1;X;59;PD;F;MO;BR;8;          
D031301186;1;1;M;25;CD;F;MO;BR;8;          
D031301187;1;1;M;26;CD;F;MO;BR;5;          
D031301187;2;1;M;17;PS;F;MO;BR;3;          
D031301188;1;1;M;21;CD;F;MO;BR;3;          
D031301189;1;1;F;44;PD;F;MO;BR;8;          
D031301190;1;1;M;24;CD;F;AU;BR;5;          
D031301191;1;1;F;27;PD;F;AU;BR;4;          
D031301192;1;1;M;21;CD;F;MO;BR;5;          
D031301192;2;1;F;17;PS;F;MO;BR;3;          
D031301193;1;1;M;57;CD;F;CM;BR;7;          
D031301193;2;2;F;2;PS;F;AU;BR;8;          
D031301194;1;1;M;23;CD;F;MO;BR;5;          
D031301194;2;1;F;21;PS;F;MO;BR;5;          
D031301196;1;1;M;45;PD;F;SI;BR;3;          
D031301197;1;1;M;20;CD;F;MO;BR;4;          
D031301198;1;1;M;30;CD;F;MO;BR;8;          
D031301199;1;1;M;23;CD;F;MO;BR;8;          
D031301200;1;1;M;57;CD;F;MO;BR;7;          
D031301201;1;1;M;31;CD;F;MO;BR;2;          
D031301202;1;1;M;39;CD;F;MO;BR;7;          
D031301203;1;1;M;23;CD;F;MO;BR;5;          
D031301204;1;1;M;34;CD;F;MO;BR;7;          
D031301205;1;1;F;70;PD;F;MO;BR;1;          
D031301206;1;1;M;17;PS;F;AU;BR;3;          
D031301207;1;2;M;41;CD;F;BI;BR;8;          
D031301208;1;1;F;22;CD;F;MO;BR;5;          
D031301209;1;1;M;7;PD;F;AU;BR;2;          
D031301210;1;1;F;22;PD;F;AU;BR;8;          
D031301211;1;2;M;26;CD;F;BI;BR;5;          
D031301212;1;1;F;73;PD;F;MO;BR;8;          
D031301213;1;2;M;32;CD;F;BI;BR;5;          
D031301214;1;1;M;SI;CD;F;MO;BR;8;          
D031301215;1;1;M;25;PD;F;AU;BR;4;          
D031301216;1;1;F;62;PD;F;AU;BR;3;          
D031301216;2;1;F;24;PD;F;AU;BR;5;          
D031301217;1;2;M;21;CD;F;BI;BR;3;          
D031301218;1;1;M;54;PD;F;AU;BR;3;          
D031301219;1;2;M;15;CD;F;MO;BR;3;          
D031301220;1;1;M;56;PD;F;AU;BR;3;          
D031301221;1;1;M;30;CD;F;MO;BR;3;          
D031301222;1;1;M;27;CD;F;MO;BR;3;          
D031301223;1;2;M;24;CD;F;BI;BR;5;          
D031301224;1;1;M;20;CD;F;MO;BR;3;          
D031301225;1;1;M;26;CD;F;MO;BR;7;          
D031301226;1;1;F;32;CD;F;BI;BR;6;          
D031301227;1;1;M;26;CD;F;MO;BR;8;          
D031301228;1;1;M;25;CD;F;MO;BR;5;          
D031301229;1;1;F;77;PD;F;AU;BR;2;          
D031301229;2;1;F;24;PD;F;AU;BR;5;          
D031301230;1;1;M;14;CD;F;MO;BR;3;          
D031301231;1;1;M;25;CD;F;MO;BR;5;          
D031301232;1;1;F;67;CD;F;AU;BR;7;          
D031301233;1;2;M;27;CD;F;MO;BR;8;          
D031301234;1;2;M;18;CD;F;MO;BR;3;          
D031301235;1;1;M;40;PD;F;CA;BR;3;          
D031301236;1;2;M;37;CD;F;MO;BR;3;          
D031301237;1;1;M;2;PD;F;CM;BR;8;          
D031301238;1;1;M;33;CD;F;CM;BR;5;          
D031301238;2;2;M;19;CD;F;AU;BR;5;          
D031301238;3;2;M;22;PS;F;AU;BR;5;          
D031301239;1;2;M;23;CD;F;CM;BR;5;          
D031301240;1;2;M;21;CD;F;MO;BR;3;          
D031301241;1;1;M;90;PD;F;AU;BR;8;          
D031301242;1;1;M;30;CD;F;MO;BR;5;          
D031301243;1;1;M;32;CD;F;MO;BR;3;          
D031301244;1;2;F;25;PS;F;AU;BR;5;          
D031301245;1;1;F;29;PD;F;AU;BR;3;          
D031301246;1;1;M;15;PS;F;MO;BR;3;          
D031301247;1;1;M;22;CD;F;MO;BR;3;          
D031301248;1;1;F;63;PD;F;AU;BR;8;          
D031301249;1;2;M;19;CD;F;MO;BR;2;          
D031301250;1;1;M;19;CD;F;MO;BR;3;          
D031301251;1;1;M;24;CD;F;MO;BR;3;          
D031301252;1;1;M;48;CD;F;AU;BR;5;          
