Groups, Gene1, Gene2, Sigmma_diag, C, gamma, errors
braca2_x_not_braca2, 1111, 631, 0.1, 3.98107170553, 10.0, 0.312727272727
braca1_x_braca2, 2329, 641, 0.1, 3.98107170553, 1.0, 0.332
braca1_x_not_braca1, 625, 2981, 0.1, 63.095734448, 1.0, 0.29
braca2_x_not_braca2, 1421, 1756, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 9, 2177, 0.1, 3.98107170553, 0.1, 0.201333333333
braca1_x_not_braca1, 165, 2568, 0.1, 63.095734448, 1.0, 0.395454545455
braca2_x_not_braca2, 439, 1414, 0.1, 3.98107170553, 100.0, 0.342727272727
braca1_x_braca2, 2445, 438, 0.1, 3.98107170553, 0.1, 0.201333333333
braca1_x_not_braca1, 382, 2104, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1041, 2653, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2673, 3070, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 3080, 488, 0.1, 63.095734448, 0.1, 0.183636363636
braca2_x_not_braca2, 2282, 2928, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3018, 1289, 0.1, 1000.0, 0.01, 0.208
braca1_x_not_braca1, 2967, 110, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2684, 1014, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 305, 2141, 0.1, 63.095734448, 0.1, 0.308
braca1_x_not_braca1, 2339, 1174, 0.1, 3.98107170553, 0.1, 0.159090909091
braca2_x_not_braca2, 2827, 1135, 0.1, 3.98107170553, 100.0, 0.325454545455
braca1_x_braca2, 110, 1137, 0.1, 63.095734448, 0.1, 0.288
braca1_x_not_braca1, 94, 812, 0.1, 63.095734448, 0.01, 0.211818181818
braca2_x_not_braca2, 54, 2130, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2300, 784, 0.1, 3.98107170553, 0.1, 0.284
braca1_x_not_braca1, 1356, 1724, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1293, 2129, 0.1, 63.095734448, 10.0, 0.308181818182
braca1_x_braca2, 582, 1995, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 1766, 44, 0.1, 63.095734448, 0.01, 0.23
braca2_x_not_braca2, 2609, 1525, 0.1, 1000.0, 0.01, 0.213636363636
braca1_x_braca2, 2890, 2623, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 1606, 2726, 0.1, 63.095734448, 0.01, 0.222727272727
braca2_x_not_braca2, 1819, 717, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1066, 3191, 0.1, 3.98107170553, 1.0, 0.310666666667
braca1_x_not_braca1, 144, 350, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1642, 2480, 0.1, 3.98107170553, 1.0, 0.0481818181818
braca1_x_braca2, 45, 2661, 0.1, 3.98107170553, 0.1, 0.146666666667
braca1_x_not_braca1, 1718, 184, 0.1, 63.095734448, 1.0, 0.324545454545
braca2_x_not_braca2, 87, 1425, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1398, 3211, 0.1, 1000.0, 0.01, 0.277333333333
braca1_x_not_braca1, 2549, 428, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1782, 2173, 0.1, 3.98107170553, 1.0, 0.297272727273
braca1_x_braca2, 2619, 2338, 0.1, 3.98107170553, 100.0, 0.438666666667
braca1_x_not_braca1, 2655, 1996, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1600, 843, 0.1, 3.98107170553, 10.0, 0.270909090909
braca1_x_braca2, 2383, 1598, 0.1, 3.98107170553, 1.0, 0.345333333333
braca1_x_not_braca1, 2042, 348, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 3037, 627, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2401, 2693, 0.1, 1000.0, 1.0, 0.408
braca1_x_not_braca1, 3034, 737, 0.1, 63.095734448, 0.1, 0.229090909091
braca2_x_not_braca2, 1298, 1145, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1111, 725, 0.1, 63.095734448, 0.1, 0.225333333333
braca1_x_not_braca1, 1917, 695, 0.1, 3.98107170553, 10.0, 0.286363636364
braca2_x_not_braca2, 640, 2964, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1853, 3076, 0.1, 3.98107170553, 10.0, 0.261333333333
braca1_x_not_braca1, 189, 912, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2426, 2689, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2968, 594, 0.1, 63.095734448, 0.01, 0.354666666667
braca1_x_not_braca1, 3161, 547, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 453, 2139, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2009, 94, 0.1, 1000.0, 0.01, 0.173333333333
braca1_x_not_braca1, 2462, 3215, 0.1, 3.98107170553, 1.0, 0.266363636364
braca2_x_not_braca2, 478, 122, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 61, 2817, 0.1, 63.095734448, 1.0, 0.408
braca1_x_not_braca1, 687, 2650, 0.1, 63.095734448, 0.1, 0.25
braca2_x_not_braca2, 2179, 3001, 0.1, 3.98107170553, 100.0, 0.318181818182
braca1_x_braca2, 2117, 2641, 0.1, 63.095734448, 0.1, 0.341333333333
braca1_x_not_braca1, 1479, 3034, 0.1, 1000.0, 0.1, 0.21
braca2_x_not_braca2, 222, 1217, 0.1, 1000.0, 0.01, 0.257272727273
braca1_x_braca2, 1541, 3175, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 1480, 618, 0.1, 3.98107170553, 10.0, 0.33
braca2_x_not_braca2, 104, 2589, 0.1, 3.98107170553, 1.0, 0.248181818182
braca1_x_braca2, 969, 1917, 0.1, 63.095734448, 1.0, 0.325333333333
braca1_x_not_braca1, 646, 1194, 0.1, 3.98107170553, 1.0, 0.19
braca2_x_not_braca2, 910, 2308, 0.1, 3.98107170553, 1.0, 0.218181818182
braca1_x_braca2, 759, 2225, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1819, 1916, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2249, 1754, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 845, 2706, 0.1, 3.98107170553, 1.0, 0.305333333333
braca1_x_not_braca1, 1462, 2904, 0.1, 63.095734448, 1.0, 0.347272727273
braca2_x_not_braca2, 2572, 1746, 0.1, 3.98107170553, 10.0, 0.328181818182
braca1_x_braca2, 2281, 693, 0.1, 63.095734448, 0.01, 0.273333333333
braca1_x_not_braca1, 1004, 618, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2440, 803, 0.1, 63.095734448, 0.1, 0.319090909091
braca1_x_braca2, 2204, 2601, 0.1, 1000.0, 1.0, 0.369333333333
braca1_x_not_braca1, 2203, 1946, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 460, 547, 0.1, 3.98107170553, 1.0, 0.205454545455
braca1_x_braca2, 133, 2687, 0.1, 3.98107170553, 1.0, 0.213333333333
braca1_x_not_braca1, 629, 1590, 0.1, 63.095734448, 1.0, 0.351818181818
braca2_x_not_braca2, 636, 1511, 0.1, 1000.0, 1.0, 0.347272727273
braca1_x_braca2, 644, 1087, 0.1, 3.98107170553, 10.0, 0.341333333333
braca1_x_not_braca1, 2215, 1064, 0.1, 63.095734448, 0.1, 0.220909090909
braca2_x_not_braca2, 2284, 2316, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 495, 2641, 0.1, 63.095734448, 0.01, 0.261333333333
braca1_x_not_braca1, 1559, 107, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 418, 2801, 0.1, 63.095734448, 0.1, 0.257272727273
braca1_x_braca2, 2335, 2191, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 713, 2550, 0.1, 3.98107170553, 100.0, 0.314545454545
braca2_x_not_braca2, 2833, 1572, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2270, 966, 0.1, 0.251188643151, 1.0, 0.374666666667
braca1_x_not_braca1, 1743, 637, 0.1, 63.095734448, 100.0, 0.334545454545
braca2_x_not_braca2, 1974, 1806, 0.1, 63.095734448, 1.0, 0.352727272727
braca1_x_braca2, 1474, 2048, 0.1, 3.98107170553, 1.0, 0.185333333333
braca1_x_not_braca1, 165, 2071, 0.1, 63.095734448, 1.0, 0.42
braca2_x_not_braca2, 1352, 1158, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 186, 1046, 0.1, 3.98107170553, 1.0, 0.176
braca1_x_not_braca1, 1228, 217, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 473, 679, 0.1, 1000.0, 10.0, 0.335454545455
braca1_x_braca2, 2552, 2076, 0.1, 3.98107170553, 0.1, 0.228
braca1_x_not_braca1, 917, 210, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 355, 1875, 0.1, 3.98107170553, 10.0, 0.353636363636
braca1_x_braca2, 2308, 2286, 0.1, 3.98107170553, 0.1, 0.206666666667
braca1_x_not_braca1, 71, 818, 0.1, 3.98107170553, 0.1, 0.245454545455
braca2_x_not_braca2, 991, 2792, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 884, 1040, 0.1, 3.98107170553, 10.0, 0.345333333333
braca1_x_not_braca1, 1998, 1387, 0.1, 63.095734448, 0.01, 0.123636363636
braca2_x_not_braca2, 1618, 2839, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2350, 2081, 0.1, 63.095734448, 10.0, 0.188
braca1_x_not_braca1, 804, 2254, 0.1, 3.98107170553, 0.1, 0.255454545455
braca2_x_not_braca2, 1317, 914, 0.1, 63.095734448, 0.1, 0.32
braca1_x_braca2, 844, 339, 0.1, 3.98107170553, 1.0, 0.0706666666667
braca1_x_not_braca1, 619, 2979, 0.1, 3.98107170553, 10.0, 0.331818181818
braca2_x_not_braca2, 1414, 1209, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2216, 1071, 0.1, 63.095734448, 0.01, 0.221333333333
braca1_x_not_braca1, 2289, 572, 0.1, 3.98107170553, 1.0, 0.272727272727
braca2_x_not_braca2, 2237, 2041, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1701, 1647, 0.1, 3.98107170553, 100.0, 0.444
braca1_x_not_braca1, 587, 1288, 0.1, 1000.0, 0.01, 0.197272727273
braca2_x_not_braca2, 2091, 313, 0.1, 3.98107170553, 100.0, 0.346363636364
braca1_x_braca2, 2278, 754, 0.1, 3.98107170553, 10.0, 0.254666666667
braca1_x_not_braca1, 2017, 505, 0.1, 3.98107170553, 0.1, 0.191818181818
braca2_x_not_braca2, 2259, 2973, 0.1, 3.98107170553, 10.0, 0.326363636364
braca1_x_braca2, 611, 3188, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1679, 347, 0.1, 3.98107170553, 1.0, 0.249090909091
braca2_x_not_braca2, 1423, 3000, 0.1, 3.98107170553, 10.0, 0.276363636364
braca1_x_braca2, 2142, 1012, 0.1, 1000.0, 0.1, 0.328
braca1_x_not_braca1, 31, 399, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 895, 1021, 0.1, 63.095734448, 1.0, 0.321818181818
braca1_x_braca2, 3206, 977, 0.1, 3.98107170553, 1.0, 0.288
braca1_x_not_braca1, 2571, 2912, 0.1, 3.98107170553, 1.0, 0.240909090909
braca2_x_not_braca2, 2455, 2144, 0.1, 3.98107170553, 100.0, 0.31
braca1_x_braca2, 236, 519, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 2603, 2052, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1200, 1346, 0.1, 63.095734448, 1.0, 0.315454545455
braca1_x_braca2, 2824, 553, 0.1, 3.98107170553, 1.0, 0.08
braca1_x_not_braca1, 1203, 3223, 0.1, 63.095734448, 0.01, 0.173636363636
braca2_x_not_braca2, 13, 620, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 23, 1810, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 122, 3169, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1694, 3118, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2508, 1223, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1049, 1222, 0.1, 3.98107170553, 0.1, 0.272727272727
braca2_x_not_braca2, 1576, 1910, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1146, 2291, 0.1, 3.98107170553, 1.0, 0.248
braca1_x_not_braca1, 214, 74, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1005, 1493, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 740, 2852, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 1990, 1325, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2868, 779, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 385, 2210, 0.1, 3.98107170553, 100.0, 0.476
braca1_x_not_braca1, 1146, 974, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2795, 1555, 0.1, 3.98107170553, 10.0, 0.32
braca1_x_braca2, 1082, 3116, 0.1, 63.095734448, 1.0, 0.346666666667
braca1_x_not_braca1, 1928, 2058, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 920, 536, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 221, 2711, 0.1, 3.98107170553, 1.0, 0.228
braca1_x_not_braca1, 543, 1498, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 580, 1147, 0.1, 3.98107170553, 0.1, 0.226363636364
braca1_x_braca2, 1240, 792, 0.1, 63.095734448, 10.0, 0.336
braca1_x_not_braca1, 1662, 2402, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2570, 384, 0.1, 3.98107170553, 10.0, 0.321818181818
braca1_x_braca2, 1937, 1115, 0.1, 3.98107170553, 0.1, 0.145333333333
braca1_x_not_braca1, 1375, 723, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1436, 2816, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2617, 3132, 0.1, 3.98107170553, 10.0, 0.348
braca1_x_not_braca1, 2744, 2354, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2266, 2274, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2798, 83, 0.1, 0.001, 0.1, 0.466666666667
braca1_x_not_braca1, 2597, 1493, 0.1, 3.98107170553, 10.0, 0.316363636364
braca2_x_not_braca2, 2703, 714, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 56, 2115, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2312, 615, 0.1, 63.095734448, 0.1, 0.218181818182
braca2_x_not_braca2, 635, 1785, 0.1, 1000.0, 0.01, 0.257272727273
braca1_x_braca2, 345, 2013, 0.1, 3.98107170553, 10.0, 0.214666666667
braca1_x_not_braca1, 1617, 2842, 0.1, 3.98107170553, 1.0, 0.275454545455
braca2_x_not_braca2, 1844, 1289, 0.1, 3.98107170553, 10.0, 0.268181818182
braca1_x_braca2, 1774, 494, 0.1, 3.98107170553, 100.0, 0.424
braca1_x_not_braca1, 1799, 722, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 114, 2381, 0.1, 3.98107170553, 1.0, 0.287272727273
braca1_x_braca2, 225, 1853, 0.1, 3.98107170553, 10.0, 0.248
braca1_x_not_braca1, 413, 1219, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2513, 1121, 0.1, 1000.0, 1.0, 0.265454545455
braca1_x_braca2, 1809, 2687, 0.1, 1000.0, 0.01, 0.294666666667
braca1_x_not_braca1, 682, 668, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 681, 2679, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3144, 1706, 0.1, 63.095734448, 1.0, 0.246666666667
braca1_x_not_braca1, 1183, 2122, 0.1, 3.98107170553, 10.0, 0.27
braca2_x_not_braca2, 283, 2802, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1730, 403, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 2361, 781, 0.1, 63.095734448, 0.01, 0.236363636364
braca2_x_not_braca2, 1932, 3190, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1565, 2207, 0.1, 1000.0, 0.1, 0.3
braca1_x_not_braca1, 1803, 2952, 0.1, 3.98107170553, 1.0, 0.268181818182
braca2_x_not_braca2, 105, 1717, 0.1, 1000.0, 0.1, 0.316363636364
braca1_x_braca2, 2197, 117, 0.1, 63.095734448, 0.1, 0.244
braca1_x_not_braca1, 2464, 2227, 0.1, 3.98107170553, 100.0, 0.313636363636
braca2_x_not_braca2, 1057, 2642, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2445, 922, 0.1, 63.095734448, 0.1, 0.410666666667
braca1_x_not_braca1, 74, 1203, 0.1, 1000.0, 0.01, 0.136363636364
braca2_x_not_braca2, 2479, 1510, 0.1, 3.98107170553, 0.1, 0.227272727273
braca1_x_braca2, 2778, 1001, 0.1, 63.095734448, 1.0, 0.344
braca1_x_not_braca1, 162, 2581, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1423, 2314, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1752, 783, 0.1, 1000.0, 0.1, 0.32
braca1_x_not_braca1, 1330, 1441, 0.1, 63.095734448, 0.01, 0.194545454545
braca2_x_not_braca2, 1949, 922, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1004, 1071, 0.1, 63.095734448, 0.01, 0.241333333333
braca1_x_not_braca1, 2115, 1329, 0.1, 3.98107170553, 1.0, 0.166363636364
braca2_x_not_braca2, 923, 503, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1076, 1970, 0.1, 3.98107170553, 1.0, 0.314666666667
braca1_x_not_braca1, 535, 1696, 0.1, 63.095734448, 1.0, 0.269090909091
braca2_x_not_braca2, 936, 228, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1840, 2574, 0.1, 3.98107170553, 100.0, 0.504
braca1_x_not_braca1, 2276, 901, 0.1, 3.98107170553, 100.0, 0.343636363636
braca2_x_not_braca2, 334, 2055, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2443, 2002, 0.1, 3.98107170553, 0.1, 0.396
braca1_x_not_braca1, 1680, 1402, 0.1, 63.095734448, 0.01, 0.124545454545
braca2_x_not_braca2, 1297, 2182, 0.1, 3.98107170553, 100.0, 0.322727272727
braca1_x_braca2, 2553, 2656, 0.1, 63.095734448, 0.1, 0.369333333333
braca1_x_not_braca1, 1927, 2820, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2033, 80, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1933, 2204, 0.1, 63.095734448, 1.0, 0.304
braca1_x_not_braca1, 2900, 1034, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 875, 2786, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 3048, 1556, 0.1, 1000.0, 1.0, 0.405333333333
braca1_x_not_braca1, 760, 807, 0.1, 3.98107170553, 100.0, 0.328181818182
braca2_x_not_braca2, 943, 1877, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1789, 167, 0.1, 63.095734448, 0.1, 0.36
braca1_x_not_braca1, 737, 761, 0.1, 1000.0, 0.01, 0.257272727273
braca2_x_not_braca2, 2134, 1680, 0.1, 63.095734448, 0.1, 0.141818181818
braca1_x_braca2, 2391, 3043, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2558, 118, 0.1, 3.98107170553, 0.1, 0.199090909091
braca2_x_not_braca2, 2964, 2802, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1958, 550, 0.1, 3.98107170553, 0.1, 0.189333333333
braca1_x_not_braca1, 2008, 1315, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2347, 1478, 0.1, 1000.0, 0.01, 0.194545454545
braca1_x_braca2, 2539, 627, 0.1, 0.001, 100.0, 0.466666666667
braca1_x_not_braca1, 1455, 1299, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2252, 1941, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1361, 1695, 0.1, 63.095734448, 0.1, 0.252
braca1_x_not_braca1, 2855, 710, 0.1, 3.98107170553, 10.0, 0.338181818182
braca2_x_not_braca2, 1711, 2093, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2023, 163, 0.1, 63.095734448, 0.01, 0.334666666667
braca1_x_not_braca1, 2100, 1362, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 444, 600, 0.1, 3.98107170553, 0.1, 0.171818181818
braca1_x_braca2, 1864, 319, 0.1, 3.98107170553, 100.0, 0.432
braca1_x_not_braca1, 1278, 410, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2185, 279, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2214, 2349, 0.1, 3.98107170553, 0.1, 0.296
braca1_x_not_braca1, 2650, 3082, 0.1, 1000.0, 0.1, 0.373636363636
braca2_x_not_braca2, 2234, 276, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1981, 2931, 0.1, 3.98107170553, 0.1, 0.192
braca1_x_not_braca1, 103, 2692, 0.1, 3.98107170553, 1.0, 0.223636363636
braca2_x_not_braca2, 2626, 1945, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 345, 2092, 0.1, 0.001, 1.0, 0.466666666667
braca1_x_not_braca1, 1019, 675, 0.1, 3.98107170553, 0.1, 0.193636363636
braca2_x_not_braca2, 3150, 437, 0.1, 3.98107170553, 0.1, 0.225454545455
braca1_x_braca2, 1450, 1711, 0.1, 63.095734448, 1.0, 0.246666666667
braca1_x_not_braca1, 521, 86, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 959, 512, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1898, 3072, 0.1, 63.095734448, 0.1, 0.173333333333
braca1_x_not_braca1, 232, 2927, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 79, 3011, 0.1, 3.98107170553, 100.0, 0.349090909091
braca1_x_braca2, 2176, 2901, 0.1, 63.095734448, 10.0, 0.221333333333
braca1_x_not_braca1, 1032, 796, 0.1, 1000.0, 0.01, 0.278181818182
braca2_x_not_braca2, 2925, 2863, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2238, 2092, 0.1, 63.095734448, 10.0, 0.341333333333
braca1_x_not_braca1, 904, 2387, 0.1, 63.095734448, 1.0, 0.333636363636
braca2_x_not_braca2, 2653, 2203, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1390, 1584, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2000, 511, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1734, 2128, 0.1, 3.98107170553, 100.0, 0.33
braca1_x_braca2, 1310, 1354, 0.1, 3.98107170553, 10.0, 0.401333333333
braca1_x_not_braca1, 2043, 3132, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2801, 2990, 0.1, 63.095734448, 10.0, 0.520909090909
braca1_x_braca2, 1071, 2515, 0.1, 63.095734448, 0.01, 0.165333333333
braca1_x_not_braca1, 2026, 1442, 0.1, 3.98107170553, 10.0, 0.269090909091
braca2_x_not_braca2, 1834, 2123, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2821, 282, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 3224, 2089, 0.1, 63.095734448, 0.1, 0.272727272727
braca2_x_not_braca2, 2034, 1882, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 10, 2263, 0.1, 0.001, 0.1, 0.466666666667
braca1_x_not_braca1, 744, 2931, 0.1, 1000.0, 0.01, 0.199090909091
braca2_x_not_braca2, 671, 3191, 0.1, 3.98107170553, 10.0, 0.315454545455
braca1_x_braca2, 1176, 1801, 0.1, 3.98107170553, 10.0, 0.354666666667
braca1_x_not_braca1, 3092, 462, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 207, 2249, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 408, 2737, 0.1, 1000.0, 1.0, 0.382666666667
braca1_x_not_braca1, 445, 1301, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 221, 1776, 0.1, 3.98107170553, 0.01, 0.227272727273
braca1_x_braca2, 2692, 2311, 0.1, 1000.0, 0.1, 0.248
braca1_x_not_braca1, 2972, 2295, 0.1, 3.98107170553, 100.0, 0.325454545455
braca2_x_not_braca2, 2201, 2716, 0.1, 3.98107170553, 1.0, 0.262727272727
braca1_x_braca2, 2606, 2015, 0.1, 3.98107170553, 0.01, 0.272
braca1_x_not_braca1, 455, 2093, 0.1, 1000.0, 0.01, 0.226363636364
braca2_x_not_braca2, 1734, 3178, 0.1, 3.98107170553, 100.0, 0.328181818182
braca1_x_braca2, 395, 1199, 0.1, 3.98107170553, 0.1, 0.168
braca1_x_not_braca1, 2467, 642, 0.1, 3.98107170553, 1.0, 0.211818181818
braca2_x_not_braca2, 797, 1701, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 1884, 357, 0.1, 63.095734448, 1.0, 0.304
braca1_x_not_braca1, 1074, 181, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 1624, 914, 0.1, 3.98107170553, 1.0, 0.275454545455
braca1_x_braca2, 2198, 952, 0.1, 3.98107170553, 1.0, 0.213333333333
braca1_x_not_braca1, 3085, 1291, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2400, 2382, 0.1, 0.001, 0.01, 0.318181818182
braca1_x_braca2, 2740, 1340, 0.1, 63.095734448, 0.1, 0.304
braca1_x_not_braca1, 988, 1880, 0.1, 63.095734448, 10.0, 0.390909090909
braca2_x_not_braca2, 2103, 1510, 0.1, 3.98107170553, 1.0, 0.153636363636
braca1_x_braca2, 3079, 830, 0.1, 3.98107170553, 0.1, 0.277333333333
braca1_x_not_braca1, 3182, 720, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 2482, 2446, 0.1, 3.98107170553, 10.0, 0.342727272727
braca1_x_braca2, 1742, 2666, 0.1, 0.001, 0.01, 0.466666666667
braca1_x_not_braca1, 2103, 3115, 0.1, 63.095734448, 1.0, 0.157272727273
braca2_x_not_braca2, 865, 1423, 0.1, 63.095734448, 1.0, 0.190909090909
braca1_x_braca2, 2092, 2768, 0.1, 0.001, 10.0, 0.466666666667
braca1_x_not_braca1, 2198, 1404, 0.1, 0.001, 0.01, 0.318181818182
braca2_x_not_braca2, 728, 847, 0.1, 1000.0, 0.01, 0.302727272727
braca1_x_braca2, 2550, 779, 0.1, 3.98107170553, 100.0, 0.456
