gene1,gene2,margin,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,w_12,w_13,w_14,w_15,w_16,w_17
1090.0,2869.0,0.7553455829502314,-2.1226261855378623,1.5828059360045754,-0.3384869107985987,6.198091963402039e-13,6.198096172107594e-13,6.198133964668748e-13,6.198050052880145e-13,6.198572277648231e-13,6.218402300715981e-13,6.198089608969556e-13,6.197675328326258e-13,6.198029470987653e-13,6.198026491270088e-13,6.198030834261565e-13,6.198019898240328e-13,6.219619094860865e-13,6.198030586933916e-13,6.198028154540823e-13
655.0,1481.0,0.7550769206321991,-2.2819885968102755,-1.3447432817154352,3.8614507051284486,3.0831305225284303e-12,3.0832428829857334e-12,3.083276733330466e-12,3.0879862858711896e-12,3.083123871468616e-12,3.0878408142427124e-12,3.0831168039615684e-12,3.0846053247533764e-12,3.089530566442801e-12,3.083511382202028e-12,3.0840891573044515e-12,3.0833808242937685e-12,3.0831733232694666e-12,3.08325278698149e-12,3.0832864273813207e-12
608.0,3154.0,0.7550662272290615,-2.359591271176318,1.2034675744169938,2.046637313143644,9.075620819041221e-11,9.07494450593306e-11,9.074970731214781e-11,9.075013557373144e-11,9.075785970215561e-11,9.103509512687079e-11,9.075001977236983e-11,9.075850208992449e-11,9.075204770133968e-11,9.076958577983548e-11,9.075378935296283e-11,9.07497263782341e-11,9.074953848912932e-11,9.101465605526433e-11,9.074942947101434e-11
859.0,1835.0,0.7546970561004623,2.3157288774888944,1.2885148730282172,-8.880768476227491,1.3453556145257e-11,1.3453830145894281e-11,1.345499881902962e-11,1.349964533799259e-11,1.3453733637517086e-11,1.3453516122490123e-11,1.3453749454877581e-11,1.345335206564186e-11,1.345355868269805e-11,1.3454034133938046e-11,1.34891800773573e-11,1.3453521668585377e-11,1.3465777411795678e-11,1.3453559283762638e-11,1.3453509147137407e-11
1011.0,2869.0,0.754325257161769,-2.444959843391048,1.0256543666550175,2.0792784960848145,1.2791111591982808e-11,1.279091763030547e-11,1.2787012354624862e-11,1.2791118148509578e-11,1.2791568493927731e-11,1.2791466854902196e-11,1.283826106932102e-11,1.278895127308017e-11,1.2790781317297817e-11,1.2790750946342541e-11,1.2787944075443852e-11,1.2790801554718181e-11,1.2841373292398487e-11,1.2790863851892687e-11,1.2790858991102716e-11
1858.0,3103.0,0.7534749804009244,-2.371541559102896,1.1922503852218023,1.447223539206256,3.150821973284461e-11,3.150805647478419e-11,3.150875999261357e-11,3.155885238466109e-11,3.1549097729094e-11,3.151302423843731e-11,3.1518036412985316e-11,3.161026376148015e-11,3.150805243225079e-11,3.150825357615272e-11,3.151313791731137e-11,3.150802633721875e-11,3.150795145423128e-11,3.1507991316177084e-11,3.150833531253588e-11
340.0,1287.0,0.7533365363309646,1.2911697133614244,-2.319728644996614,4.235802627405027,3.972660507442682e-12,3.9673795066928505e-12,3.974273227102403e-12,3.967386433963057e-12,3.967473874611015e-12,3.967790411560215e-12,3.967386465798964e-12,3.976489749651977e-12,3.967490629176139e-12,3.969029074281661e-12,3.96772727148639e-12,3.967446537841545e-12,3.968414120445784e-12,3.9676396149531326e-12,3.967498676580986e-12
1481.0,3012.0,0.7532710774887033,-1.9359723589772542,-1.8170020015100878,4.527795929995599,1.700262899127803e-11,1.7002050608722497e-11,1.700263847939638e-11,1.7050553346894796e-11,1.700264694524853e-11,1.7024427263911005e-11,1.7002620260540522e-11,1.7000766745702064e-11,1.7079183282955334e-11,1.7009535548917905e-11,1.6996821445574162e-11,1.699809302540835e-11,1.7002336143036224e-11,1.700218658848038e-11,1.700154993578258e-11
1067.0,3097.0,0.7529262792416743,-2.295699853880236,-1.3363029034242786,7.733938701379079,3.746972728094143e-12,3.746389105961956e-12,3.746217685729775e-12,3.7462795041978004e-12,3.750047901849943e-12,3.746086714556446e-12,3.752283453175467e-12,3.746514929648494e-12,3.755823645262161e-12,3.746187274642487e-12,3.746363969742051e-12,3.746198695366748e-12,3.74678185668251e-12,3.746233469035347e-12,3.746251792835609e-12
2669.0,3172.0,0.752903267719733,-2.501293322247993,-0.8943748113473204,5.789370146686056,2.105827203191445e-12,2.1072484290696416e-12,2.1104890095169432e-12,2.105904486554894e-12,2.1059671491332825e-12,2.1058461524217015e-12,2.1063576676896086e-12,2.10627040438266e-12,2.1062076020877275e-12,2.107830949288272e-12,2.1059186089857623e-12,2.1058509006270405e-12,2.1058694972557927e-12,2.109581010870669e-12,2.1059136959411374e-12
783.0,1445.0,0.7528719930501375,-1.6512101371981551,-2.080977158107662,7.700746452211402,2.141332370654487e-12,2.1388202414874917e-12,2.1389668186191796e-12,2.1388261217222244e-12,2.138819024154813e-12,2.143054310019872e-12,2.1388354774107654e-12,2.1438180162320742e-12,2.1390016757443315e-12,2.139009842349265e-12,2.139514363764406e-12,2.1394297817739854e-12,2.1388277838581976e-12,2.1388465034211107e-12,2.1390261237290025e-12
1003.0,2869.0,0.7528149332019233,-2.2343304607940033,1.4372884371144792,0.41912670227986554,1.5671862471080714e-11,1.5671560039882027e-11,1.5672948817419498e-11,1.570186220187442e-11,1.5684612179191145e-11,1.5671890203351136e-11,1.567242966526304e-11,1.5675870224409032e-11,1.5671737229496372e-11,1.5671435054472833e-11,1.5675086435848455e-11,1.5671590944694914e-11,1.5709333078847773e-11,1.5671808471893633e-11,1.5671534436323274e-11
421.0,477.0,0.7525678600513466,2.4165472560508388,-1.1058775603691902,-2.568298231240908,1.417565431537655e-11,1.41951870369771e-11,1.4175682351094457e-11,1.4175099123303463e-11,1.4175858224501907e-11,1.417587008804454e-11,1.4206898778520318e-11,1.4176600225066124e-11,1.4184695862374019e-11,1.4214561284686497e-11,1.4176344820508631e-11,1.4175768129681793e-11,1.4175675176990712e-11,1.4175747762254486e-11,1.4176558669904149e-11
1268.0,2279.0,0.7519390223515092,-2.186858687483966,1.5139790907666062,-1.1614911125765393,8.488354075238702e-12,8.495146384297824e-12,8.488246260956067e-12,8.508590440464401e-12,8.48861626346521e-12,8.487991956318523e-12,8.488332624130967e-12,8.488067396960347e-12,8.489220337949166e-12,8.488197909670528e-12,8.488056624581957e-12,8.488052547834509e-12,8.48804099697349e-12,8.515590014133609e-12,8.48806611158754e-12
2254.0,3008.0,0.7518711188570141,-2.04241831641107,-1.7041974404152085,6.058606693979361,1.73998962154333e-12,1.7400424557598934e-12,1.739959334242897e-12,1.7399739199758428e-12,1.7401948490888085e-12,1.7454897038414893e-12,1.7399524350052724e-12,1.739948644834832e-12,1.7399517942623294e-12,1.7399577824648633e-12,1.7395760686203957e-12,1.7399557495753726e-12,1.7399482526447996e-12,1.7463673987284526e-12,1.739848399699903e-12
555.0,2803.0,0.7517978426470403,-2.3354564663476665,-1.2738853858843147,5.711252675490957,4.089243697141918e-12,4.089040442769255e-12,4.098140051324544e-12,4.089093341782753e-12,4.089026406326706e-12,4.089436574633886e-12,4.092851384891075e-12,4.0894668967824045e-12,4.1009752815536864e-12,4.0892196254965346e-12,4.089237262677951e-12,4.089049461542738e-12,4.089068883463882e-12,4.089146433383957e-12,4.089653793593159e-12
1203.0,2221.0,0.7517570344169168,-1.6948190261650207,2.050731020931121,-0.31546259777427194,1.8660156987074395e-12,1.866562483191695e-12,1.8660087506386292e-12,1.8694089238660416e-12,1.8660564771585034e-12,1.8682070744699797e-12,1.866198493907558e-12,1.8660169704713166e-12,1.8662588704060605e-12,1.8660672230708367e-12,1.8660192835122242e-12,1.8660534200894953e-12,1.8661299670197575e-12,1.863534564878065e-12,1.874403637696441e-12
555.0,3118.0,0.751731830335371,-2.4312168596406316,1.0805408171900535,2.222713021826671,1.333109564038277e-11,1.334372791858667e-11,1.3331126211455991e-11,1.3330102536942285e-11,1.335915795202015e-11,1.333077486589131e-11,1.3331092040359568e-11,1.3333743936974715e-11,1.3331535948427824e-11,1.3331381766060324e-11,1.3331742507208312e-11,1.3330813866911873e-11,1.3332131938906777e-11,1.3331243741289248e-11,1.3364574277186889e-11
738.0,1655.0,0.7517008406261315,1.1796594642448763,-2.3848209713251065,0.6978713111312774,2.2056141306115855e-12,2.2111188361975505e-12,2.205667284710498e-12,2.2055829808690194e-12,2.206375966182155e-12,2.2059586734733853e-12,2.205614593905779e-12,2.205587920843905e-12,2.2055551658389442e-12,2.210422101819997e-12,2.2055508960962747e-12,2.205559597196782e-12,2.2055606339587248e-12,2.207669579048352e-12,2.205551513987733e-12
537.0,2023.0,0.7514678664657646,-1.5690330840088478,2.149765731111712,0.5808587228663483,5.7660382137721344e-12,5.765776632460966e-12,5.78488914554861e-12,5.7661732964781826e-12,5.765721150125399e-12,5.765728058072718e-12,5.765731099384737e-12,5.784263789213478e-12,5.765807011386438e-12,5.765856640240646e-12,5.7657319906571645e-12,5.765722315077149e-12,5.765721998743431e-12,5.766920066171246e-12,5.765743705040417e-12
2669.0,3103.0,0.7514559638916654,-2.63337117365484,0.38592508661225317,3.8061294018169685,2.053250560208985e-12,2.0595751902626666e-12,2.0534461668756696e-12,2.0532494217042665e-12,2.0508362027574e-12,2.0532581745183222e-12,2.0578403126415568e-12,2.062101888229419e-12,2.0532412557192275e-12,2.053265579739639e-12,2.053210327185592e-12,2.0532477293546425e-12,2.0532668409672774e-12,2.0531434257141055e-12,2.0532502742205423e-12
500.0,765.0,0.75134232007405,2.1961492588927385,-1.5042118703929086,-1.3161852547873931,1.3693163900643586e-11,1.3692895861526345e-11,1.3692925556402918e-11,1.36936686269418e-11,1.3705768857105561e-11,1.3720851583997408e-11,1.3693001970940726e-11,1.3694036561357654e-11,1.369784717292435e-11,1.369305679796396e-11,1.372663488428603e-11,1.3692996814561692e-11,1.369302771783623e-11,1.3694164456338464e-11,1.3693446510018129e-11
1465.0,3064.0,0.7511752418288025,-2.561987001747517,0.7246377857397415,0.8481311465830025,1.756246143941678e-11,1.751352215660176e-11,1.7513512736304984e-11,1.751557340890485e-11,1.7513940206885367e-11,1.752138880167125e-11,1.7513444687853694e-11,1.7514478315879066e-11,1.751353300430518e-11,1.7515114887207318e-11,1.7513483783426377e-11,1.7564740267079363e-11,1.7514438899165504e-11,1.7515471610960755e-11,1.7515819470872568e-11
749.0,785.0,0.7507603939854584,0.9150402725860954,-2.50188228875783,1.2372155548912287,1.625276711235462e-11,1.6249184388185796e-11,1.6281931956170257e-11,1.6249113379929866e-11,1.627255129275361e-11,1.6249196895406673e-11,1.624921883962965e-11,1.624928572290399e-11,1.6249243513586495e-11,1.6249222849660227e-11,1.630600166436813e-11,1.62490786879179e-11,1.624919725034884e-11,1.6249634818806447e-11,1.6251531133815238e-11
1067.0,2217.0,0.7506966550499898,-1.4885451815768005,-2.2095592531901627,5.534480759548349,1.1801721246935597e-12,1.1800525831735444e-12,1.1806303270282377e-12,1.179884263717458e-12,1.1832997820958448e-12,1.1800170526773619e-12,1.1800279195659195e-12,1.1801973687763943e-12,1.1830215065504097e-12,1.1801519069450244e-12,1.180116081116929e-12,1.180027726597504e-12,1.1803850242560879e-12,1.1800678406729972e-12,1.180126746355888e-12
805.0,1203.0,0.7506944340798803,-1.9516930255084184,-1.8135201086152313,5.667536099942344,1.4356191898088882e-11,1.4378697433137072e-11,1.4355998067447912e-11,1.4356070246329639e-11,1.4356374422931324e-11,1.4379766501611772e-11,1.4356708526000302e-11,1.4361056889845055e-11,1.4358856814498746e-11,1.4360379663430318e-11,1.4357760322220442e-11,1.4387658516487665e-11,1.4356915255495152e-11,1.4356986449584445e-11,1.4356174340779197e-11
738.0,986.0,0.7506445522008742,1.4198832273066828,2.254514548768489,-8.301615459954936,8.198928846897299e-13,8.200791199252435e-13,8.198999857508161e-13,8.198820015064767e-13,8.223058466282066e-13,8.198997222809309e-13,8.198880541695284e-13,8.1988965036424e-13,8.198785554377168e-13,8.19941028556577e-13,8.198781499001689e-13,8.198986743439592e-13,8.214069927342213e-13,8.209341723399913e-13,8.198866880223789e-13
2892.0,3218.0,0.7505747757657873,-2.2744055620192434,1.3882735737955154,3.048737221710886,1.020468848765724e-11,1.0205926132034153e-11,1.0228026376647397e-11,1.0204224289557659e-11,1.020937841662125e-11,1.0204424986618275e-11,1.0204810529073559e-11,1.0205309809896838e-11,1.0219040224772534e-11,1.0204819758218614e-11,1.0219292086189554e-11,1.0204185345428304e-11,1.0204487608867938e-11,1.0204272561204937e-11,1.0204183586838599e-11
555.0,2163.0,0.7505081319637467,-2.6396042895417544,0.36602513806889264,3.265248530736312,7.117147586353657e-12,7.121195457493766e-12,7.1168609622710396e-12,7.116889461058199e-12,7.1357762011433174e-12,7.1169139949100856e-12,7.116849116266084e-12,7.118854612560636e-12,7.117287671223115e-12,7.119249332987963e-12,7.1176042907551326e-12,7.1168104252910126e-12,7.116962565050968e-12,7.1174177377518665e-12,7.134190046122254e-12
1007.0,2869.0,0.7502666182503793,2.487119477994113,0.9593198819916187,-4.691247882564987,4.287825528405118e-12,4.2878191101515645e-12,4.2878417618417515e-12,4.287855359923657e-12,4.304009765364896e-12,4.287178158623416e-12,4.2877913745429e-12,4.3039599108289854e-12,4.287854524767472e-12,4.287835570782452e-12,4.287959119819603e-12,4.2878663558018544e-12,4.2880929935785935e-12,4.2867405037336035e-12,4.28787025714312e-12
491.0,1445.0,0.7502096320130097,-1.0605264935554048,-2.4458988306010454,6.642000709148057,7.153188740395176e-12,7.1526335085354255e-12,7.170376337539576e-12,7.152636691666113e-12,7.152743320089076e-12,7.1568557283801486e-12,7.15262751902804e-12,7.155990251984989e-12,7.153463621891818e-12,7.1531817815987895e-12,7.165196248931351e-12,7.156533136840062e-12,7.1526977941714745e-12,7.152853848363915e-12,7.153746802575505e-12
847.0,1445.0,0.7496477574253382,2.034974388509286,-1.7253042110656827,3.5888410086615603,1.5002307286928036e-08,1.5001221650886743e-08,1.5005174165197038e-08,1.5001225271408374e-08,1.5017748472930544e-08,1.996460911182211,1.5001227528633017e-08,5.762340248317731e-08,1.5002100403295954e-08,1.5003083562758237e-08,2.0309263673600703e-08,1.5003120009500484e-08,1.500120327997688e-08,1.500156505260575e-08,1.5002468767089046e-08
2258.0,2533.0,0.7496124524453682,-2.272262990759492,-1.3983156875328404,4.431117116462344,2.4143571074643197e-09,2.414357474059137e-09,1.99300842397742,2.4141736092140873e-09,2.414360635149055e-09,2.4143586385085326e-09,2.414357196265871e-09,4.9188645564483575e-09,2.4143575259899925e-09,4.741117410670455e-09,2.4143592900029943e-09,2.4143572367441063e-09,2.414356934538818e-09,2.4143567544638584e-09,2.4143580927199943e-09
584.0,1203.0,0.7494164406950763,-2.1458254808975905,-1.5867019439358807,6.1788440273546,1.4214616997138128e-11,1.4210223988334086e-11,1.421004861576175e-11,1.4210097545598916e-11,1.4234854099202669e-11,1.4230488338779351e-11,1.4210169215701286e-11,1.4210102186384073e-11,1.4210077031577627e-11,1.4259948684382982e-11,1.4210089314976459e-11,1.4210076639150117e-11,1.421009083679047e-11,1.4210053693490383e-11,1.4210081886057038e-11
780.0,3154.0,0.7493364439720976,0.943834000312491,2.4965752938981605,-6.094847534193624,1.2641123037144057e-11,1.2641775282655078e-11,1.2641408732261902e-11,1.2641823979602438e-11,1.2672631447036934e-11,1.2641394069504715e-11,1.2643393493292785e-11,1.267154471103363e-11,1.264127676855192e-11,1.264057766095674e-11,1.264437800809174e-11,1.26407111857927e-11,1.2640727008721774e-11,1.2644131243411138e-11,1.2640724275732126e-11
611.0,2760.0,0.7490983172504647,-1.909217796216112,-1.866314008625634,10.509365461899078,1.15753820642052e-11,1.1572043578557639e-11,1.1572037213121377e-11,1.1596835853452391e-11,1.1572067605715491e-11,1.1574760608679096e-11,1.1579603223652251e-11,1.1572806857117025e-11,1.1574715234442637e-11,1.1572534464515753e-11,1.1572916699293729e-11,1.160442183048709e-11,1.1572108640865825e-11,1.1572805983830192e-11,1.1572300965175744e-11
2002.0,2869.0,0.7490835552020658,-2.219689590178996,1.4837451425315824,-0.5607960098668706,1.477243603447433e-12,1.4774129513202953e-12,1.4774223950929992e-12,1.477341340787983e-12,1.4830365602537964e-12,1.4756908681086152e-12,1.4772817902050754e-12,1.4772099690242666e-12,1.4772051655030594e-12,1.477204996308254e-12,1.477433182941399e-12,1.4772129614435522e-12,1.4792783771910645e-12,1.4772214043109903e-12,1.4798054708521054e-12
643.0,3154.0,0.7487297588687695,-0.2311807986424735,2.6611680550867476,-1.0066520594955723,2.1644976183477364e-11,2.164474167516519e-11,2.164469414685281e-11,2.1715245994358382e-11,2.164437802406157e-11,2.164408513310891e-11,2.1655478002951322e-11,2.1644803561191435e-11,2.164460641704443e-11,2.1644660758438612e-11,2.169328293394003e-11,2.1644686160455015e-11,2.1644640294924558e-11,2.167670958024585e-11,2.1644695329879905e-11
1091.0,1478.0,0.7479130431920982,-2.0791483076707564,1.6816640888158902,0.8382116550354659,3.098133067519792e-11,3.0981246445339606e-11,3.092849107934508e-11,3.098110491489024e-11,3.098140493816596e-11,3.106514190060528e-11,3.106322801837946e-11,3.098339450989565e-11,3.098116562454654e-11,3.0981690844881566e-11,3.098123292580124e-11,3.109090167480129e-11,3.0981179687865996e-11,3.098223412921907e-11,3.098122289886261e-11
307.0,2892.0,0.7477061428948623,0.6850633930372856,-2.5856329903461193,2.9715466875518177,3.7944123042367114e-11,3.7944548591412103e-11,3.8087409749287824e-11,3.794408072420733e-11,3.7944824559321455e-11,3.7943948652591845e-11,3.794449896969419e-11,3.794325936444903e-11,3.7932873911024767e-11,3.7943777008511924e-11,3.804496511135102e-11,3.798847445122121e-11,3.794495524880251e-11,3.795513280015378e-11,3.794371205725708e-11
537.0,3008.0,0.7476903623410354,-0.8394191436676645,-2.539780961559753,8.655041926630519,9.50491748285012e-12,9.5050846919042e-12,9.505343682768586e-12,9.534559931110654e-12,9.506441894622e-12,9.504827013428237e-12,9.504773742719477e-12,9.50478152102572e-12,9.504780533247578e-12,9.504779915762213e-12,9.504779956584197e-12,9.504779786790694e-12,9.504781674807281e-12,9.537262945681922e-12,9.504781588530689e-12
91.0,859.0,0.7476591554373276,1.0555549362254815,2.4579489257945277,-9.160671813454508,5.748952423412777e-11,5.748950374426512e-11,5.748929462914416e-11,5.749053029877811e-11,5.768378457858204e-11,5.748933605356672e-11,5.748973984547858e-11,5.7492820180795754e-11,5.748929481603569e-11,5.7588582063281566e-11,5.751300297882035e-11,5.7489242050492955e-11,5.7558081117126115e-11,5.749039887256037e-11,5.74893077789543e-11
537.0,3014.0,0.7471773015317842,-1.6554679169363586,-2.103418055635798,10.450384664067203,1.5044376198116969e-12,1.5032256954710623e-12,1.5077031449387439e-12,1.5028917437193712e-12,1.5032312433745585e-12,1.5032309979361896e-12,1.503227791723622e-12,1.5032379285069247e-12,1.5032490343476437e-12,1.5084681159819122e-12,1.5032406826889398e-12,1.5032401320455594e-12,1.5032371590118718e-12,1.5032728740342387e-12,1.503237262089071e-12
113.0,608.0,0.7471152197286313,0.2560128160285405,-2.664693185899618,2.728297452601591,2.2546270022166186e-11,2.2474166129178123e-11,2.2471913882604493e-11,2.247806170467216e-11,2.2473567666012508e-11,2.2462113900708352e-11,2.2471991014033475e-11,2.2471227428054068e-11,2.247145535754323e-11,2.2471454984785455e-11,2.2502157174348113e-11,2.247168294257991e-11,2.2472377476818386e-11,2.2516899893026403e-11,2.247208136266879e-11
444.0,555.0,0.7470608915467548,-1.2542578528523582,-2.365166356181194,6.440245431821909,1.944037331934622e-11,1.9428598921342598e-11,1.9517797858035318e-11,1.944088588789877e-11,1.9440542097806148e-11,1.9442943975136327e-11,1.9440917746401067e-11,1.945355658327393e-11,1.9492795404047582e-11,1.9441329366426818e-11,1.944098321202908e-11,1.9440560959085418e-11,1.9440537424275805e-11,1.9442523466423756e-11,1.9440026059457576e-11
1199.0,2669.0,0.7466496368721406,-1.0273153389040794,-2.4738018076102284,5.8527409522294915,2.022917965147547e-12,2.022875012379348e-12,2.029328842560451e-12,2.022898084122836e-12,2.0229870483663187e-12,2.0229280698601528e-12,2.0228757055499286e-12,2.023638748351492e-12,2.0231750419556223e-12,2.0229381583276033e-12,2.0261431540068854e-12,2.0228796756760963e-12,2.0228836813536854e-12,2.02501573896422e-12,2.0229903915136737e-12
453.0,2892.0,0.7464306303317123,0.4838377095090621,-2.6353717541758233,3.485485444111691,6.0938965967395e-11,6.124846791701444e-11,6.08082606772372e-11,6.093577067597404e-11,6.093970055334113e-11,6.093961668753204e-11,6.093660491494936e-11,6.094068316273265e-11,6.111605793784299e-11,6.094440684000462e-11,6.093102102836553e-11,6.093899063328725e-11,6.09361100234016e-11,6.093856511814757e-11,6.093590014278289e-11
805.0,1115.0,0.7464240103080595,-1.9806357094310183,-1.8045755026759538,5.288294334054741,1.9016872394908025e-11,1.897123064033611e-11,1.897148756111484e-11,1.8969574813462765e-11,1.8976812192046332e-11,1.8969844835200414e-11,1.8974233068764398e-11,1.896986726856031e-11,1.8977207312535737e-11,1.8969353511811614e-11,1.8970021286562473e-11,1.9020740018160534e-11,1.8971310484008845e-11,1.8971336786233087e-11,1.8969702901026525e-11
962.0,2892.0,0.7463666414873942,-1.7887861235310805,-1.9951838219240088,7.42930872728999,5.33883997495366e-11,5.3537346990753106e-11,5.341441208208487e-11,5.338689947954437e-11,5.338926454594184e-11,5.338934867406066e-11,5.339010598190383e-11,5.338744854985227e-11,5.3563229608436774e-11,5.3387215267956536e-11,5.338769449477145e-11,5.3396150003230404e-11,5.3386879113465163e-11,5.338690382280259e-11,5.3387171825305095e-11
1287.0,2271.0,0.7463100017208885,-2.5105267409739698,-0.9374751761737213,7.112020358459424,3.666391359012299e-12,3.6624137961668524e-12,3.670240441607878e-12,3.662479216812058e-12,3.662430828112881e-12,3.662453482938703e-12,3.662403398020739e-12,3.671470247529075e-12,3.662546110013858e-12,3.663619558683749e-12,3.662801060918412e-12,3.662753318969319e-12,3.6628694095631116e-12,3.66251753001302e-12,3.662660307542883e-12
456.0,555.0,0.7461628978661755,-0.9836249784667946,-2.4933748352194516,5.903217095625478,5.802335946155841e-12,5.79121699178192e-12,5.790244891374842e-12,5.789545101981523e-12,5.790669944150341e-12,5.7920340245950375e-12,5.7901728278566866e-12,5.784109506612885e-12,5.792372300819054e-12,5.790238614084187e-12,5.790265507236126e-12,5.789685525767041e-12,5.789611815654163e-12,5.789583995664649e-12,5.809912659412259e-12
3009.0,3064.0,0.7457493684584852,-2.483942417783302,1.0111558734732944,0.7491075416574434,3.4028923394057176e-11,3.4028190726352815e-11,3.4028295825093315e-11,3.40290053974745e-11,3.410874399414847e-11,3.4043567900620154e-11,3.402789623095887e-11,3.402963928097965e-11,3.402820164554346e-11,3.402862180791716e-11,3.4028141150939644e-11,3.403788944103759e-11,3.4103002150187596e-11,3.4035002066056954e-11,3.403162776913293e-11
975.0,1445.0,0.7457068724960579,-0.21004229783701261,-2.673781619006209,7.21935229753823,2.8166494273369825e-12,2.8164793007168454e-12,2.825215894321482e-12,2.8164799873890436e-12,2.8168688508809635e-12,2.8166557133785363e-12,2.81647784338084e-12,2.8166323233617203e-12,2.816577059935056e-12,2.8165873729903404e-12,2.8251464093181842e-12,2.8167024954396395e-12,2.816497819140091e-12,2.8165440653511635e-12,2.8165991245680795e-12
2669.0,2783.0,0.7456656838698222,-2.209880899796618,1.520015464963786,2.0199447247173308,1.5399992904165034e-12,1.5446924721715179e-12,1.540339329316057e-12,1.5400003295604419e-12,1.540068485047327e-12,1.5399758042574672e-12,1.540041234688478e-12,1.540131504088447e-12,1.5425595425476726e-12,1.5399559441408316e-12,1.5400708225875924e-12,1.5399831586242112e-12,1.5399847953897279e-12,1.5425342374109213e-12,1.5398530204831515e-12
2669.0,2822.0,0.745627618495055,-2.673483003121549,-0.2173563576758158,5.650669356265878,1.831867790827665e-11,1.83192089179884e-11,1.8330578744659718e-11,1.8317537114707373e-11,1.831745897912228e-11,1.8317392308622367e-11,1.8364389654769182e-11,1.8319915051061372e-11,1.8319178436074702e-11,1.831749768438214e-11,1.8318067199610518e-11,1.8317513070038313e-11,1.831742435743576e-11,1.8375216041315316e-11,1.8317814876405652e-11
738.0,1619.0,0.7455689818815312,0.9449880417160764,-2.5105546177360596,4.236190123392138,8.310784389039465e-12,8.310250195604043e-12,8.310289343150036e-12,8.310299340145657e-12,8.310228727915473e-12,8.334972725497897e-12,8.31079101425976e-12,8.310958225132912e-12,8.314957356606539e-12,8.31062788071825e-12,8.310388491093859e-12,8.310501140318311e-12,8.31043488277157e-12,8.329321892736667e-12,8.310586848402872e-12
145.0,3008.0,0.7454408477337092,-2.04757545724487,-1.7337230618829231,6.057582952884653,2.1735847018405034e-11,2.1735501130856174e-11,2.1735738812015215e-11,2.1743673043045253e-11,2.174066135354791e-11,2.1791763230865075e-11,2.1735397975617055e-11,2.1740216199031174e-11,2.173686544360617e-11,2.1738669553112406e-11,2.173672449016326e-11,2.173595008946529e-11,2.1735876270558e-11,2.179131163985416e-11,2.1738226320056824e-11
2067.0,3154.0,0.7453616255446007,-2.308572851045888,1.3676193053345684,1.0054112380330857,4.4563753820763437e-11,4.457477458439577e-11,4.4579650818007756e-11,4.456818613600649e-11,4.456674915313474e-11,4.47055059958362e-11,4.4570694402734525e-11,4.456704145774125e-11,4.45665166126352e-11,4.454991442498204e-11,4.4634556682314764e-11,4.456648950991437e-11,4.4566476979396155e-11,4.467794473582554e-11,4.456632482394293e-11
738.0,1309.0,0.7452002296781234,0.8686591028120454,-2.539378188915926,1.3010452034970759,7.370907449448518e-12,7.370506807831996e-12,7.370902666482593e-12,7.370553244903621e-12,7.389343198533378e-12,7.374560232672353e-12,7.371256576614781e-12,7.370555878686396e-12,7.370539994013252e-12,7.385365914631846e-12,7.370498007869705e-12,7.370524217636455e-12,7.3705025689344e-12,7.380007177840357e-12,7.370483840546866e-12
1588.0,2279.0,0.745179678599719,-2.6118224502850724,0.6178923984475553,2.0487026440877423,9.440577676028024e-12,9.410402990342902e-12,9.410576473440746e-12,9.410431030010804e-12,9.410461293052718e-12,9.410481746357709e-12,9.413500414640568e-12,9.41035439154259e-12,9.410433188059054e-12,9.410886256510495e-12,9.410344939969081e-12,9.410340033730498e-12,9.410344795085915e-12,9.443694110113658e-12,9.410351148044365e-12
2869.0,3079.0,0.745112092347431,1.9416019241546867,-1.8533473344316467,-1.9381467271894377,9.197304101935922e-12,9.199168910864267e-12,9.217932001404827e-12,9.197344959943356e-12,9.203791517183513e-12,9.197288207303316e-12,9.197580960928897e-12,9.19764668480652e-12,9.198075595704495e-12,9.197369064619302e-12,9.197522437551592e-12,9.197404004690843e-12,9.223839424734595e-12,9.198486613609347e-12,9.19734710985401e-12
1417.0,2258.0,0.7448146596025127,1.6995637366997878,-2.0789307009184457,-0.3464265899576454,4.057706626874514e-09,4.057701982800228e-09,3.756552455145503e-08,4.0576940188849676e-09,4.553209390270607e-09,4.057696644665452e-09,4.057702176543557e-09,4.0599082558175374e-09,4.058640422881346e-09,1.9945370946465328,4.0578156415879775e-09,4.057707238585138e-09,4.057706910927489e-09,4.05770926474147e-09,4.057710344240704e-09
926.0,2669.0,0.7447281891817511,-0.8730158820563874,-2.5396825662064324,6.466666730315365,8.988806999856822e-12,8.992573894010698e-12,8.99954110286749e-12,8.990099989843585e-12,9.006801638426797e-12,8.98992820011122e-12,8.989810653638604e-12,9.015736879168196e-12,8.99046914172413e-12,8.990226039221803e-12,8.990465901203858e-12,8.989721243259885e-12,8.98968300034994e-12,8.990832258836137e-12,8.990080161897994e-12
